V1,V2,V3,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
-1,-1,-1,0.0609367549993023,0.0723463639875745,0,0.9,0.0609367549993023,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
1,1,-1,0.343743008598695,0.563375319278858,1,0.9,0.563375319278858,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
1,1,1,0.910651777827431,0.9446797220959109,1,0.9,0.9446797220959109,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,-1,1,0.7224748917368778,0.7042297925356621,1,0.9,0.7042297925356621,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,-1,1,0.7542953732244809,0.649373290216554,1,0.9,0.649373290216554,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,1,-1,0.370924198625539,0.579675880904001,1,0.9,0.579675880904001,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
-1,1,1,0.796344160036312,0.669095694814704,1,0.9,0.669095694814704,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,-1,-1,0.260947224390103,0.309670928860455,1,0.9,0.309670928860455,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,1,-1,0.362434560960271,0.589415060341645,1,0.9,0.589415060341645,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
-1,-1,1,0.639273209826114,0.42220622985810496,1,0.1,0.42220622985810496,0.206936953675246,0.105476673427992,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,1,1,0.7995064468339059,0.666146970607454,1,0.9,0.666146970607454,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,-1,-1,0.22860567237535998,0.32899477912701697,1,0.9,0.32899477912701697,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,-1,1,0.64177712390999,0.396247666341586,0,0.9,0.64177712390999,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,-1,-1,0.0985160649127074,0.0630877841379563,0,0.9,0.0985160649127074,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
1,1,1,0.922421722113483,0.926332941623423,1,0.9,0.926332941623423,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,-1,-1,0.22736106008491003,0.305159380012688,1,0.9,0.305159380012688,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,-1,1,0.736543465674929,0.698636565448958,1,0.9,0.698636565448958,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,1,1,0.91730858402576,0.9208767082870258,1,0.9,0.9208767082870258,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,-1,-1,0.24533385174667802,0.329180227987513,1,0.9,0.329180227987513,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,1,1,0.7715855322725241,0.6567529780795339,0,0.1,0.7715855322725241,0.179948710986316,0.100199401794616,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,1,-1,0.36208599371131894,0.612797852842111,1,0.9,0.612797852842111,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
-1,1,1,0.735535390546284,0.6654614172986429,1,0.9,0.6654614172986429,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,1,1,0.961969483589107,0.9518495036550791,1,0.9,0.9518495036550791,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,-1,-1,0.21713042945587602,0.34438811342958003,1,0.9,0.34438811342958003,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,-1,-1,0.24003679257452104,0.31413211990478696,1,0.9,0.31413211990478696,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,-1,1,0.792898713911358,0.6875052087662521,1,0.9,0.6875052087662521,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
-1,1,-1,0.228317364653893,0.35400495718663394,1,0.9,0.35400495718663394,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
1,-1,-1,0.288389570057576,0.329063021351763,1,0.9,0.329063021351763,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,-1,1,0.7702694373238729,0.6883529224054399,1,0.9,0.6883529224054399,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
-1,1,1,0.765818816152016,0.6771734998376759,1,0.9,0.6771734998376759,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,-1,-1,0.25300867688489803,0.332591327556148,0,0.1,0.25300867688489803,0.212629375276595,0.113095238095238,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,-1,-1,0.244220306391931,0.343231480792685,1,0.9,0.343231480792685,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,-1,-1,0.0388752604947457,0.0410034536500498,0,0.9,0.0388752604947457,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
-1,-1,-1,0.107163611189871,0.0698375830722963,0,0.9,0.107163611189871,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
-1,-1,1,0.578157610323594,0.41151566560368297,0,0.9,0.578157610323594,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,1,-1,0.21236887185405803,0.34033087075183305,1,0.9,0.34033087075183305,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
-1,1,1,0.7101992843292829,0.6742739837217622,1,0.9,0.6742739837217622,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,-1,1,0.6512350925971,0.42229636180537394,0,0.9,0.6512350925971,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,1,-1,0.43584127208700607,0.5644181593800911,1,0.9,0.5644181593800911,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
-1,1,-1,0.24337355291281101,0.318169225557485,1,0.9,0.318169225557485,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
1,1,1,0.881657312475247,0.9387160960360721,1,0.9,0.9387160960360721,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,1,1,0.8963848338606809,0.9358411761696971,1,0.9,0.9358411761696971,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
-1,-1,-1,0.11618425941928,0.0697596436197072,0,0.9,0.11618425941928,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
1,1,1,0.9432068633806999,0.933440303906398,1,0.9,0.933440303906398,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,-1,1,0.748278915622061,0.717222000916297,1,0.9,0.717222000916297,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,-1,1,0.824065588226915,0.660049048585611,1,0.9,0.660049048585611,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
-1,-1,-1,0.13827808750737197,0.0464377567419704,0,0.9,0.13827808750737197,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
1,-1,-1,0.252163856590104,0.318845070918555,1,0.9,0.318845070918555,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,-1,-1,0.0851634468005904,0.0550706827919656,1,0.1,0.0550706827919656,0.189086861903922,0.105476673427992,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
-1,1,1,0.801641724086876,0.6737948500843262,1,0.9,0.6737948500843262,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,-1,1,0.766395904975277,0.673601527667627,1,0.9,0.673601527667627,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,-1,1,0.790812539123298,0.701665045071217,1,0.9,0.701665045071217,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
-1,1,1,0.724401627740545,0.6659241364946931,0,0.1,0.724401627740545,0.179948710986316,0.100199401794616,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,1,-1,0.335957089683593,0.58279805314976,1,0.9,0.58279805314976,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
1,1,1,0.8695883817022081,0.9362149824183941,1,0.9,0.9362149824183941,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
-1,-1,1,0.643898341674549,0.393129479019212,1,0.1,0.393129479019212,0.206936953675246,0.105476673427992,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,1,1,0.806141048210609,0.6545890206409821,1,0.9,0.6545890206409821,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,-1,1,0.692101315287059,0.412315265229183,0,0.9,0.692101315287059,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,1,1,0.9544184266809209,0.955553959601105,1,0.9,0.955553959601105,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,-1,1,0.7510019321528159,0.6868411955929621,1,0.9,0.6868411955929621,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,-1,-1,0.21348505860962,0.31072159355982504,0,0.1,0.21348505860962,0.212629375276595,0.113095238095238,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,-1,-1,0.221019869192454,0.32639469439847996,0,0.1,0.221019869192454,0.212629375276595,0.113095238095238,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,1,-1,0.19308963692740697,0.302500864921983,1,0.9,0.302500864921983,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
1,-1,-1,0.258810368091202,0.34681022027274394,1,0.9,0.34681022027274394,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,1,1,0.7283727859469491,0.6916193687193171,1,0.9,0.6916193687193171,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,-1,1,0.6458107824814321,0.40213931441359996,0,0.9,0.6458107824814321,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,-1,-1,0.24271496706041298,0.32262887855921396,1,0.9,0.32262887855921396,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,1,-1,0.28091104214740303,0.319381751311579,1,0.9,0.319381751311579,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
1,-1,-1,0.221371111376724,0.35394573346714003,0,0.1,0.221371111376724,0.212629375276595,0.113095238095238,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,-1,-1,0.246266890338388,0.32183912104925,0,0.1,0.246266890338388,0.212629375276595,0.113095238095238,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,1,-1,0.234703618034233,0.328488927883427,1,0.9,0.328488927883427,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
-1,-1,1,0.6326365326907131,0.41464082217003,0,0.9,0.6326365326907131,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,1,-1,0.315002210380045,0.589402435461304,1,0.9,0.589402435461304,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
1,-1,1,0.7449647404462071,0.687077948630563,1,0.9,0.687077948630563,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
-1,1,1,0.7822245598015269,0.6847760060347471,1,0.9,0.6847760060347471,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,1,-1,0.394391120995216,0.5812980803039979,1,0.9,0.5812980803039979,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
-1,1,-1,0.24362039357076604,0.32970474608968997,1,0.9,0.32970474608968997,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
-1,1,1,0.744754200225415,0.68847777819722,1,0.9,0.68847777819722,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,-1,1,0.6522978164641949,0.427491065258959,0,0.9,0.6522978164641949,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,-1,1,0.753452215431434,0.69621264444333,0,0.1,0.753452215431434,0.19440863014951396,0.113095238095238,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,-1,-1,0.22389609187207102,0.351034180572797,1,0.9,0.351034180572797,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,-1,-1,0.23129790977512402,0.334389387953269,1,0.9,0.334389387953269,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,-1,1,0.7280294153191371,0.649518118505128,1,0.9,0.649518118505128,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
-1,1,1,0.759520267785131,0.644261215730564,1,0.9,0.644261215730564,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,-1,1,0.7744836396050699,0.7108582801057309,1,0.9,0.7108582801057309,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
-1,1,-1,0.304302701694204,0.348017301805235,1,0.9,0.348017301805235,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
1,-1,-1,0.250018523376601,0.314045772445236,0,0.1,0.250018523376601,0.212629375276595,0.113095238095238,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,-1,1,0.6040710741700479,0.419307797813818,1,0.1,0.419307797813818,0.206936953675246,0.105476673427992,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,1,1,0.88573928236123,0.921249410127054,1,0.9,0.921249410127054,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,-1,1,0.795791740533343,0.643316562918291,1,0.9,0.643316562918291,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,1,1,0.940784024864728,0.939126829739252,1,0.9,0.939126829739252,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,1,-1,0.36021493200584703,0.594896322278674,1,0.9,0.594896322278674,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
1,1,1,0.936722083478052,0.9258468671375741,1,0.9,0.9258468671375741,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
-1,-1,1,0.6491609361000229,0.422646218716302,0,0.9,0.6491609361000229,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,-1,1,0.62902206069338,0.40953953289636297,0,0.9,0.62902206069338,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,-1,-1,0.260209081265719,0.289763202788964,1,0.9,0.289763202788964,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,1,-1,0.343891217199448,0.603119727670985,1,0.9,0.603119727670985,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
1,-1,-1,0.201883736763157,0.345616339980665,1,0.9,0.345616339980665,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,-1,-1,0.0852080889874548,0.0498606892826784,0,0.9,0.0852080889874548,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
-1,1,1,0.7443892680673181,0.65037425498785,1,0.9,0.65037425498785,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,1,1,0.7851717244514209,0.7228796467645429,1,0.9,0.7228796467645429,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,1,-1,0.21843275876339202,0.34039422653664597,1,0.9,0.34039422653664597,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
-1,1,1,0.7335133592910491,0.675760078718991,1,0.9,0.675760078718991,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,-1,1,0.622724067341301,0.43655734142609,1,0.1,0.43655734142609,0.206936953675246,0.105476673427992,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,-1,1,0.7935539033509069,0.674547817624913,1,0.9,0.674547817624913,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,1,1,0.898757081044652,0.930950618310231,0,0.1,0.898757081044652,0.0136294674426615,0.100199401794616,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,1,-1,0.36957477604983596,0.583488736293545,1,0.9,0.583488736293545,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
1,1,1,0.9273060230818141,0.9026168358927259,1,0.9,0.9026168358927259,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,1,1,0.947849537792344,0.9680519427401879,1,0.9,0.9680519427401879,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
-1,-1,1,0.663791831588002,0.403419820103989,0,0.9,0.663791831588002,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,-1,1,0.631763463209662,0.448487726897886,1,0.1,0.448487726897886,0.206936953675246,0.105476673427992,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,1,1,0.912195508145786,0.926015478197305,1,0.9,0.926015478197305,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
-1,1,1,0.7434729341009242,0.6673580515930579,1,0.9,0.6673580515930579,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,1,1,0.7654895005341551,0.6625697995017261,0,0.1,0.7654895005341551,0.179948710986316,0.100199401794616,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,-1,-1,0.134617709194424,0.0428295260843122,0,0.9,0.134617709194424,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
-1,-1,1,0.6351783958425761,0.402802077094286,0,0.9,0.6351783958425761,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,-1,1,0.595245801204349,0.376131082428623,0,0.9,0.595245801204349,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,1,1,0.781872315229433,0.6661655266068721,1,0.9,0.6661655266068721,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,-1,-1,0.11210579427994599,0.0688677913589943,0,0.9,0.11210579427994599,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
1,1,-1,0.35833642116632997,0.5990058991127379,1,0.9,0.5990058991127379,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
-1,1,-1,0.20025274376059599,0.304772556507644,1,0.9,0.304772556507644,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
-1,-1,1,0.643321350540672,0.425457717507428,0,0.9,0.643321350540672,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
1,-1,1,0.7960742859358839,0.676019660024181,1,0.9,0.676019660024181,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
1,1,1,0.917665515986688,0.92094973820335,1,0.9,0.92094973820335,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,1,1,0.970605282686914,0.9538411153092701,0,0.1,0.970605282686914,0.0136294674426615,0.100199401794616,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
-1,-1,-1,0.16579796287509602,0.0556415454257541,0,0.9,0.16579796287509602,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
-1,-1,-1,0.110571483134798,0.0574496401316514,0,0.9,0.110571483134798,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
1,1,1,0.9234011033605669,0.916911452117387,1,0.9,0.916911452117387,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,1,-1,0.33464377799426803,0.563460855101938,1,0.9,0.563460855101938,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
-1,-1,1,0.6652896444828941,0.407313886995046,1,0.1,0.407313886995046,0.206936953675246,0.105476673427992,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,-1,-1,0.10524063990837701,0.0234191284470493,0,0.9,0.10524063990837701,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
-1,1,-1,0.257731088211881,0.349436704492691,1,0.9,0.349436704492691,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
1,-1,1,0.766106495853298,0.6718746776353951,1,0.9,0.6718746776353951,0.805591369850486,0.8869047619047621,0.7715706068288428,0.5967538688522294,0.6744856218822741,0.6712199301878858
-1,1,1,0.7895727414229972,0.681044010413995,0,0.1,0.7895727414229972,0.179948710986316,0.100199401794616,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,-1,-1,0.0855671985093089,0.0520094838012083,0,0.9,0.0855671985093089,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
1,1,-1,0.33989576820206896,0.597910203016941,1,0.9,0.597910203016941,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
-1,1,-1,0.16650340669424898,0.330585515760245,1,0.9,0.330585515760245,0.8028541275237471,0.899800598205384,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
-1,1,1,0.7594085980428491,0.6730359116309389,0,0.1,0.7594085980428491,0.179948710986316,0.100199401794616,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,1,1,0.875713120562746,0.916205568584369,1,0.9,0.916205568584369,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
1,1,1,0.905019258482448,0.9243072632485061,1,0.9,0.9243072632485061,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
-1,1,1,0.7432299919365171,0.700719916583537,1,0.9,0.700719916583537,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,1,1,0.929534918064699,0.943224724825894,1,0.9,0.943224724825894,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
-1,1,1,0.76353312447421,0.6544952405181539,1,0.9,0.6544952405181539,0.8200512890136841,0.899800598205384,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
1,1,-1,0.306998712634229,0.552733185338271,1,0.9,0.552733185338271,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
1,-1,-1,0.18028960282962803,0.314722109342873,1,0.9,0.314722109342873,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
-1,1,1,0.7169596135071709,0.672894351238461,0,0.1,0.7169596135071709,0.179948710986316,0.100199401794616,0.7672880017478287,0.5967538688522294,0.6740522700639116,0.6712199301878858
-1,1,-1,0.20447146405091698,0.305435868871257,0,0.1,0.20447146405091698,0.19714587247625304,0.100199401794616,0.22560383899844333,0.21991582639883472,0.3213780135922337,0.47707783738014015
-1,-1,1,0.60197203993904,0.36249395572951293,0,0.9,0.60197203993904,0.7930630463247541,0.894523326572008,0.6332405037421415,0.5967538688522294,0.41127256046370375,0.6712199301878858
-1,-1,-1,0.0998896445231175,0.0604423472444033,0,0.9,0.0998896445231175,0.810913138096078,0.894523326572008,0.09155634099275611,0.21991582639883472,0.058598303992025924,0.47707783738014015
1,-1,-1,0.22708571791292897,0.302949355957097,1,0.9,0.302949355957097,0.7873706247234051,0.8869047619047621,0.22988644407945752,0.21991582639883472,0.3218113654105963,0.47707783738014015
1,1,-1,0.37721046842312894,0.591751321250792,1,0.9,0.591751321250792,0.9847728652626491,0.899800598205384,0.36393394208514473,0.21991582639883472,0.5845910750108041,0.47707783738014015
1,1,1,0.921406901619943,0.912909499907728,1,0.9,0.912909499907728,0.9863705325573391,0.899800598205384,0.9056181048345301,0.5967538688522294,0.9372653314824819,0.6712199301878858
