,V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred,reg0,reg1
137,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.633013283143694,0.548242740478036,0,0.9,0.633013283143694,0.793612223530369,0.6230372785588155,0.5454110190375508
138,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.478244639559206,0.394564267434632,0,0.9,0.478244639559206,0.8082542139080121,0.4594069906564079,0.39498729506548436
139,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.810729789746059,0.734295501236506,0,0.9,0.810729789746059,0.6409026771038591,0.8196481305779016,0.7450415157777814
140,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.413349152396033,0.31086157480372695,0,0.9,0.413349152396033,0.9818860536182299,0.4418800483756349,0.30574938080633696
141,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.6356645793966099,0.6622694947404929,0,0.1,0.6356645793966099,0.29014478266284005,0.6283324008508758,0.6498591214167113
142,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.604942460854709,0.4334649953585821,0,0.9,0.604942460854709,0.9739586686117041,0.581582135881088,0.44258808382488346
143,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.660370027132396,0.564172997955529,0,0.9,0.660370027132396,0.776060788810813,0.6515233732737319,0.574126941002571
144,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7146481202637571,0.579864215868316,0,0.9,0.7146481202637571,0.9328634032453941,0.7124875716405952,0.5892743725260831
145,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.43372050886459607,0.381130411996256,0,0.9,0.43372050886459607,0.837398039737711,0.4585748773662828,0.3884791806362877
146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.7323808536767141,0.7731044146409229,0,0.1,0.7323808536767141,0.0663385592765555,0.7357050594213743,0.7971211011137544
147,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.555799222280807,0.521041513445229,1,0.9,0.521041513445229,0.453677698725469,0.5725615648906098,0.5331930829890155
148,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.617963540709631,0.46862216491990405,0,0.9,0.617963540709631,0.945818000973175,0.5911551693958144,0.4731345545075974
149,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6655427500919251,0.50464069455669,0,0.9,0.6655427500919251,0.9744829194433651,0.6535374512695779,0.5069748112219121
150,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.5620481563606899,0.5374595791018071,1,0.9,0.5374595791018071,0.671352253526973,0.5536587779556423,0.5419920705561956
151,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8082554878703859,0.7388352531676109,0,0.9,0.8082554878703859,0.6253432359597471,0.8309749275735735,0.757196859190749
152,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.609106257903179,0.5661870181823779,1,0.1,0.5661870181823779,0.10414390137490799,0.6304217038399501,0.5641796020271025
153,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.785941074355313,0.663361649982984,0,0.9,0.785941074355313,0.910395815010432,0.7808302175562054,0.6599958820721213
154,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5356106364017821,0.414342708205021,0,0.9,0.5356106364017821,0.961975898090225,0.5516630994960888,0.4268020880138782
155,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5227877823713251,0.43025043938911894,0,0.9,0.5227877823713251,0.9139545122219059,0.5230231591100251,0.4258795816791152
156,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.5781800952567719,0.596142476048251,1,0.9,0.596142476048251,0.860046249807615,0.5727147773534992,0.5908575410450319
157,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.601282516215331,0.514789729817753,0,0.9,0.601282516215331,0.8178600535622059,0.5879954155573958,0.5093056580547154
158,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.49181284468866204,0.40475700654381297,0,0.9,0.49181284468866204,0.9509388697757921,0.494000695786253,0.38238043371066877
159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.6677508464442979,0.7274669779704058,1,0.9,0.7274669779704058,0.970438503274974,0.6697680641003488,0.7266709310584506
160,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.480282812599651,0.480967157631752,1,0.9,0.480967157631752,0.6783980545487459,0.4687398015978347,0.46622013802467316
161,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.631855709210494,0.555039617775413,0,0.9,0.631855709210494,0.6820171059836899,0.6293721102609937,0.5679111104782562
162,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.6209373545196519,0.6426643575044,1,0.9,0.6426643575044,0.8687748785871958,0.6182049971351179,0.6340833169102413
163,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.631492778067244,0.68110505571739,1,0.9,0.68110505571739,0.819391959543739,0.6462125234591003,0.6485159456480305
164,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.549020231834071,0.46359669284580396,0,0.9,0.549020231834071,0.8102090893323242,0.5406201060862662,0.46797125913997206
165,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.625071397775083,0.693316271162223,0,0.1,0.625071397775083,0.0471233319708531,0.6131454534516564,0.6968461484384896
166,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.618167139619177,0.545099689343827,0,0.9,0.618167139619177,0.6862010638494991,0.6150800123213059,0.5544466824605103
167,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.6190116216469871,0.461761559725449,0,0.9,0.6190116216469871,0.95919236173288,0.6074995905234052,0.4793448686840929
168,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.42338155708663894,0.39412289053365507,0,0.9,0.42338155708663894,0.593750234152103,0.4338654560463511,0.4023628510212358
169,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.662251649914355,0.597795763550741,1,0.9,0.597795763550741,0.533124035824901,0.6427836678228341,0.6057689745634677
170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8844445220451701,0.9294080161017829,0,0.1,0.8844445220451701,0.0497246787982298,0.8825435555977861,0.9385310901344925
171,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.551331148055548,0.5338888296254559,1,0.9,0.5338888296254559,0.502044749858801,0.5583620014551006,0.5259445857878742
172,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.7075235227783409,0.6683198320363829,1,0.9,0.6683198320363829,0.641521756996181,0.702861672587239,0.6729417777781919
173,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6994982770252621,0.647880355485323,0,0.9,0.6994982770252621,0.62496540710682,0.7075291634799012,0.6457527048226532
174,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.658868119790789,0.595392266544516,0,0.9,0.658868119790789,0.7289546163396751,0.6620585159917602,0.5909286656796666
175,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.517071776684238,0.49194112627816705,0,0.9,0.517071776684238,0.5571193084160669,0.508764912601324,0.47432013454813365
176,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.465894708878081,0.46164628661129703,1,0.9,0.46164628661129703,0.8176138077593741,0.45308213334541547,0.47374549785067493
177,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.470375500524502,0.567097866776098,1,0.9,0.567097866776098,0.983683894808453,0.4775671940387687,0.570555319471471
178,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.62469189999962,0.617409855328809,1,0.9,0.617409855328809,0.8625101290461329,0.6085520030536038,0.6238167852109706
179,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.397269399758745,0.460808667991033,1,0.9,0.460808667991033,0.916435947564467,0.4137752945556046,0.46395799509868557
180,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.676421667980321,0.5486564480757761,0,0.9,0.676421667980321,0.943986249361378,0.6695310061278065,0.5449313090759237
181,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.786430777223613,0.7916675163420559,1,0.9,0.7916675163420559,0.826286773990737,0.8005626831627968,0.7892774116820065
182,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.438550905696261,0.4293869691081671,1,0.9,0.4293869691081671,0.5898391935063311,0.4331979920973177,0.4231089927797792
183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24602290789962303,0.151608317448642,1,0.1,0.151608317448642,0.0158818058187686,0.2565736711355918,0.16978532008792924
184,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.27411250629789,0.306468337069974,1,0.9,0.306468337069974,0.758266416733395,0.2632317452762907,0.2920188197902889
185,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5716112213782509,0.533581844702437,0,0.9,0.5716112213782509,0.635568844492663,0.5843365639475583,0.5331829800519887
186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.637686053492046,0.6614322423827521,1,0.9,0.6614322423827521,0.9369024147082521,0.6381215637363314,0.6752863530161468
187,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.642780587225926,0.561614936771386,0,0.9,0.642780587225926,0.8651734007362499,0.6512985385517442,0.5562166711503822
188,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.527057259433959,0.50904798563721,0,0.9,0.527057259433959,0.7490427688698821,0.5683826713344684,0.5033304487530023
189,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.43289931340648596,0.37071961854873503,0,0.9,0.43289931340648596,0.8784055414351251,0.4395448429836708,0.3615653449727111
190,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.428547455191681,0.380507209779101,0,0.9,0.428547455191681,0.604516330509303,0.41162815089287086,0.3809907042718492
191,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.585845616667194,0.5793415735590141,0,0.1,0.585845616667194,0.658459121200768,0.6010814410855186,0.5806658531123565
192,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.65423141554211,0.527653871310673,1,0.1,0.527653871310673,0.0475811556962611,0.6323470234610405,0.5416444513048244
193,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.6554781193190021,0.660203955157841,1,0.9,0.660203955157841,0.798848977028067,0.6655439422094642,0.6621491866353781
194,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8568235625011851,0.7373803873545342,0,0.9,0.8568235625011851,0.9512482748702149,0.8673639442037944,0.7193936400464813
195,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.866762634536492,0.7386314286019928,0,0.9,0.866762634536492,0.9331568192006859,0.8584995360838019,0.7210106876696636
196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.626602215977119,0.658556265869157,1,0.9,0.658556265869157,0.934856766444319,0.624207361198382,0.6617398407207231
197,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.41284711675204905,0.341495331279401,0,0.9,0.41284711675204905,0.895051613781629,0.42239808858795314,0.341308217706615
198,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.5457561700239589,0.549350909326366,1,0.9,0.549350909326366,0.652444846814412,0.5604600122289561,0.5457058486746215
199,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6685831860006589,0.600466933367484,0,0.9,0.6685831860006589,0.750072686035507,0.6761223224051762,0.600478221922165
200,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8578076729230779,0.811719496244539,1,0.9,0.811719496244539,0.581443591405433,0.862380425277081,0.8097322739692574
201,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.603423266873698,0.6662645780322719,1,0.9,0.6662645780322719,0.9608072196479029,0.5927009113763371,0.6486750895085209
202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.701604912974593,0.757667060951665,1,0.9,0.757667060951665,0.9459102895881709,0.724772873827596,0.7582481229964932
203,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.42066782132501296,0.406533263636683,0,0.9,0.42066782132501296,0.678402223704813,0.4206263712847786,0.37985926813336957
204,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.6883220428510229,0.5081277748368089,0,0.9,0.6883220428510229,0.993252347946734,0.6903821447986058,0.5014722484606766
205,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5493164054543661,0.7117945788915991,1,0.9,0.7117945788915991,0.9923464725159009,0.5742259747473653,0.6798619938590462
206,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.503841183312296,0.525380783307345,0,0.1,0.503841183312296,0.508812383307806,0.5181568833597578,0.5236259580280846
207,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.5288542111765621,0.504296927450416,1,0.9,0.504296927450416,0.7176719414713859,0.5200025797435404,0.5178792686132341
208,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.43502365703259704,0.430104515138024,0,0.9,0.43502365703259704,0.531157798261265,0.4462668599082264,0.4208836285675631
209,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.503023665047385,0.47712377450158605,1,0.9,0.47712377450158605,0.713449523838716,0.4762770813667945,0.47779215647783024
210,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.577562354488174,0.535241609891461,0,0.9,0.577562354488174,0.643085618121411,0.6059183956361794,0.5517377397939462
211,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.503929822104372,0.522619797296951,1,0.9,0.522619797296951,0.6689186137526321,0.5035861486917315,0.4964523673702456
212,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.49281163413411794,0.43420631714875196,0,0.9,0.49281163413411794,0.7220339927776641,0.48888618415074003,0.43552625854940225
213,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.691560366325924,0.558810819154888,0,0.9,0.691560366325924,0.958174272829856,0.6941173534168327,0.5583128012767362
214,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.609360876867903,0.5968790982250259,1,0.9,0.5968790982250259,0.8546783037817159,0.5921718261753016,0.6071685245063896
215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7919908878724129,0.7996291896428391,1,0.9,0.7996291896428391,0.93520216958411,0.781768546940157,0.8042052208584937
216,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.560923224479765,0.513787727016941,0,0.9,0.560923224479765,0.704501827731712,0.5916030898498649,0.5307598559597722
217,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.330022575171917,0.27379102722751203,0,0.9,0.330022575171917,0.9272294438197529,0.3385158241537162,0.25401057786489056
218,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.394645531609549,0.369697514023695,1,0.9,0.369697514023695,0.7819340241670608,0.37870041247851816,0.40014964551908716
219,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.6716818391880239,0.598664205857641,0,0.9,0.6716818391880239,0.594944152653921,0.6461504248629562,0.5939464725553291
220,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.645448453026068,0.4953647198315179,1,0.1,0.4953647198315179,0.0063611483235380606,0.6472245926903175,0.49602890677865885
221,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.342782515889329,0.341036691718681,1,0.9,0.341036691718681,0.502959181148356,0.3391242064759535,0.32804429710467065
222,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.43230395248768705,0.379677147234677,0,0.9,0.43230395248768705,0.8003206322053931,0.4532730035380937,0.3908961267448985
223,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.592383489594384,0.536341796796402,0,0.9,0.592383489594384,0.718981807369907,0.5966434383386886,0.5332832467291716
224,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.581931825801174,0.47876453411203007,0,0.9,0.581931825801174,0.929228569857073,0.5701915482865695,0.46238683327306473
225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.703116038218963,0.7587068317945899,1,0.9,0.7587068317945899,0.9647847393609542,0.7168158336291003,0.7639643944107473
226,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.684432409938638,0.5924487364077929,0,0.9,0.684432409938638,0.730553631899669,0.6762962137425748,0.6035544560042181
227,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.603405402044059,0.442957915111937,0,0.9,0.603405402044059,0.9705520431214599,0.576149045199926,0.4413153468856012
228,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6919680187432979,0.6668618702701701,1,0.9,0.6668618702701701,0.508903990184734,0.7203383902999403,0.673022843901917
229,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.526139745239595,0.515482206340024,1,0.9,0.515482206340024,0.5863120050226059,0.537964563997707,0.5173108122437471
230,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.871963640482285,0.7203821840051341,0,0.9,0.871963640482285,0.9230762203895492,0.8332828241880808,0.7025854991034948
231,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5287405163414239,0.315630866383969,1,0.1,0.315630866383969,0.000688551291014995,0.5195365148587195,0.3166401301128442
232,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7208882582372321,0.628777783607324,0,0.9,0.7208882582372321,0.842938916279927,0.7300492447371115,0.6324762206797293
233,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.535741634665527,0.528741668685292,1,0.9,0.528741668685292,0.724179298187397,0.5476534052398375,0.54378186272595
234,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.576417516511489,0.5424190229653599,1,0.1,0.5424190229653599,0.171860063702561,0.5760812184023342,0.5317576476932051
235,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6977653762642829,0.6187906028026801,0,0.9,0.6977653762642829,0.6310095133843371,0.6902237834965297,0.629379684844659
236,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.45311448138823907,0.461145516607445,1,0.9,0.461145516607445,0.731904301532432,0.4876997176125927,0.4907559006086762
237,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5605448391307359,0.43222622525111104,0,0.9,0.5605448391307359,0.931226792266567,0.5394853965815903,0.43376952923871426
238,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.569875689813594,0.620346839139145,1,0.9,0.620346839139145,0.8814873123639871,0.5790029570657473,0.6020239658802812
239,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.56508592944712,0.49908633705733896,0,0.9,0.56508592944712,0.555406563248472,0.562761754715934,0.5232870140615
240,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.604894863975651,0.623427054219272,1,0.9,0.623427054219272,0.7650710304067729,0.612222948512609,0.6082889382614044
241,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.438576224464383,0.489366243124206,0,0.1,0.438576224464383,0.313670014675076,0.4461126372982882,0.4820772781737868
242,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.30800757742569895,0.307305740757051,1,0.9,0.307305740757051,0.6226621627229271,0.30020881731000787,0.3069530901629564
243,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.581661239083002,0.5127460707395711,0,0.9,0.581661239083002,0.884097211419256,0.5935940398154699,0.4991319540913894
244,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.612917214323567,0.6529293473287929,1,0.9,0.6529293473287929,0.8907013173713242,0.6233851009829244,0.6447329484147926
245,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.45349514083484904,0.325568700489018,0,0.9,0.45349514083484904,0.9851378471217931,0.46880323110576533,0.3242832003693297
246,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5659416631268,0.507857280628523,0,0.9,0.5659416631268,0.792164668966715,0.5797198626572313,0.5065420910174419
247,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.451213791201637,0.413912608201221,0,0.9,0.451213791201637,0.653540710354453,0.46293610558302434,0.4212847422655246
248,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.507742436730851,0.47495821291733503,0,0.9,0.507742436730851,0.6239641164933871,0.5182295341160785,0.4749087680716854
249,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8665877569150071,0.8721918509496701,1,0.9,0.8721918509496701,0.828740978523509,0.8590324802665941,0.8425788177391103
250,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.47873142421724996,0.455865934584946,1,0.9,0.455865934584946,0.5413072200775121,0.4609445206509064,0.4424863327290202
251,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.525869452880869,0.4845800342216571,1,0.9,0.4845800342216571,0.6663929328165239,0.48708252300865185,0.48121990538163584
252,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6625613319486751,0.623754020100449,0,0.9,0.6625613319486751,0.61259453617898,0.6695949457687286,0.6129996730552004
253,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.53518103064727,0.5172650231667429,0,0.9,0.53518103064727,0.669634467052103,0.5529447782998893,0.5005100968071435
254,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.5258313793582,0.543063901885233,1,0.9,0.543063901885233,0.7770520913147428,0.5185028225593209,0.5255963462923516
255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8651781884048431,0.834870845885907,1,0.9,0.834870845885907,0.8640711698355981,0.8420841476424776,0.8351123654404925
256,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.674503178534867,0.47565495661615,0,0.9,0.674503178534867,0.994605150458098,0.6751014610244866,0.481201407207383
257,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.5743613846783111,0.551446134070968,1,0.9,0.551446134070968,0.7227716145847378,0.5594735053712838,0.5542549936561751
258,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8070166706188759,0.771345815337433,1,0.9,0.771345815337433,0.5779241218534781,0.8050354235543157,0.7575257587699505
259,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.6373487077678771,0.588983081707551,0,0.9,0.6373487077678771,0.7603499315648059,0.640996765229784,0.5671564459679663
260,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.6399292376534891,0.6361726643155949,1,0.9,0.6361726643155949,0.8395770323148571,0.6347021409603789,0.6422260581344169
261,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.498568072727213,0.44543605664566294,0,0.9,0.498568072727213,0.7184313418103109,0.49352649553756095,0.4402310590570108
262,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.553563380335388,0.49188632274646105,0,0.9,0.553563380335388,0.6832059687393139,0.5400072311063036,0.487043174960161
263,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.616721918900777,0.614666160290646,1,0.9,0.614666160290646,0.81659257956473,0.6050903051832343,0.6108358325297971
264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.797254913059213,0.8150892749479399,1,0.9,0.8150892749479399,0.9560613152365831,0.7783279586899485,0.8128972865921136
265,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.6352775842974909,0.6099549170465811,1,0.9,0.6099549170465811,0.566591145592417,0.6347031871324176,0.6023588105201878
266,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.575120140968458,0.519060685055316,0,0.9,0.575120140968458,0.7495397730082459,0.587770234312568,0.5207643560996418
267,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.282376503022501,0.22591335371670399,0,0.9,0.282376503022501,0.9138467721586859,0.28481262126281737,0.21077821321249463
268,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.583752178464064,0.5310167487771571,1,0.1,0.5310167487771571,0.105568734969019,0.5879801915634069,0.526284701926904
269,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.43708595400457895,0.372208673282945,0,0.9,0.43708595400457895,0.881640777328853,0.4422959075770392,0.3631692391443733
270,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.515776863322452,0.44526502587416406,0,0.9,0.515776863322452,0.6634901368752161,0.5013088753572925,0.4546695226756311
271,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.660715684884557,0.61356785866133,1,0.9,0.61356785866133,0.6230831872285949,0.6536355152993409,0.6262032254955621
272,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5190958118629471,0.44845553712299896,0,0.9,0.5190958118629471,0.8717899445327951,0.5321184795571606,0.4469135333325347
273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.735337307593533,0.852649673056881,1,0.9,0.852649673056881,0.9933933485645791,0.7379888423342693,0.8320229192313529
274,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.656529365172905,0.626120395861986,1,0.9,0.626120395861986,0.502712811426036,0.6600075433077186,0.6178229365731631
275,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.6095324441308679,0.6570389495577839,1,0.9,0.6570389495577839,0.8818382134734091,0.6450638682794934,0.6617837859637816
