seed,split,randomization,white_realized_outcome_oos,non_white_realized_outcome_oos,realized_outcome_oos,white_dr_outcome,non_white_dr_outcome,dr_outcome,tree_depth,tree,fairness,dr_disparity,realized_disparity,method
2,4,r0.06,0.699877186693167,0.8340217661556097,0.7568837936941614,0.7124780176372895,0.7724780176372901,0.7384980176372892,2,"{'branching': ['Age5.6', 'Weight3', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.8854117436493782, 1: 0.11458825635062175, 2: 0.0}]}",0.06,-0.0600000000000006,-0.1341445794624427,DM
2,4,r0.06,0.6994965580689672,0.8454263155348475,0.7615114405707019,0.7130327965667735,0.7830327965667718,0.7433894632334394,2,"{'branching': ['Age5.6', 'Weight3', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9287490312904888, 1: 0.07125096870951123, 2: 0.0}]}",0.07,-0.0699999999999982,-0.1459297574658803,DM
2,4,r0.06,0.6991159294447666,0.8568308649140896,0.7661390874472416,0.7135875754962562,0.7935875754962572,0.7482809088295904,2,"{'branching': ['Age5.6', 'Weight3', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9720863189316059, 1: 0.02791368106839406, 2: 0.0}]}",0.08,-0.080000000000001,-0.1577149354693229,DM
2,5,r0.06,0.7031446540880503,0.8155668358714044,0.7510822510822511,0.7275583086394709,0.8262020743441321,0.7702710591895922,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.0986437657046611,-0.1124221817833541,DM
2,5,r0.06,0.7906373584126573,0.846105762063564,0.8142894699261389,0.72557187635733,0.7555718763573313,0.7385618763573335,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age7'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.8987264687665477, 1: 0.10127353123345223, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.03,-0.0300000000000012,-0.0554684036509067,DM
2,5,r0.06,0.7919200057773805,0.8601118576526705,0.8209974837415188,0.7273591049665491,0.7673591049665511,0.7446791049665523,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age7'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9287177821475715, 1: 0.0712822178524285, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.04,-0.040000000000002,-0.0681918518752899,DM
2,5,r0.06,0.7932026531421031,0.8741179532417824,0.8277054975568998,0.729146333575768,0.7791463335757693,0.750796333575771,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age7'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9587090955285936, 1: 0.041290904471406396, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.05,-0.0500000000000013,-0.0809153000996792,DM
2,5,r0.06,0.794485300506826,0.8881240488308849,0.834413511372279,0.730933562184988,0.7909335621849892,0.7569135621849906,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age7'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9887004089096173, 1: 0.011299591090382637, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.06,-0.0600000000000012,-0.0936387483240589,DM
2,5,r0.06,0.7949685534591195,0.8934010152284264,0.836940836940837,0.7316069222413693,0.7953745435345175,0.7592183022613059,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age7'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.07,-0.0637676212931482,-0.0984324617693068,DM
2,5,r0.06,0.7949685534591195,0.8934010152284264,0.836940836940837,0.7316069222413693,0.7953745435345175,0.7592183022613059,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age7'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.08,-0.0637676212931482,-0.0984324617693068,DM
3,1,r0.06,0.8054862842892768,0.8767123287671232,0.8354978354978355,0.7743099122437838,0.795226160935371,0.7834154525075205,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight3'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.000000000000001, 2: 0.0}, {0: 0.9999999999999999, 1: 5.828670879282067e-16, 2: 0.0}]}",1.0,-0.0209162486915872,-0.0712260444778464,DM
3,1,r0.06,0.8054862842892768,0.8767123287671232,0.8354978354978355,0.7743099122437838,0.795226160935371,0.7834154525075203,2,"{'branching': ['VKORC1.A.A', 'Weight4', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.03,-0.0209162486915872,-0.0712260444778464,DM
3,1,r0.06,0.8054862842892768,0.8767123287671232,0.8354978354978355,0.7743099122437838,0.795226160935371,0.7834154525075203,2,"{'branching': ['Weight3', 'Age7', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.04,-0.0209162486915872,-0.0712260444778464,DM
3,1,r0.06,0.8054862842892768,0.8767123287671232,0.8354978354978355,0.7743099122437838,0.795226160935371,0.7834154525075203,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight3'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,-0.0209162486915872,-0.0712260444778464,DM
3,1,r0.06,0.8054862842892768,0.8767123287671232,0.8354978354978355,0.7743099122437838,0.795226160935371,0.7834154525075203,2,"{'branching': ['Weight3', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,-0.0209162486915872,-0.0712260444778464,DM
3,1,r0.06,0.8054862842892768,0.8767123287671232,0.8354978354978355,0.7743099122437838,0.795226160935371,0.7834154525075203,2,"{'branching': ['Weight3', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.0209162486915872,-0.0712260444778464,DM
3,1,r0.06,0.8054862842892768,0.8767123287671232,0.8354978354978355,0.7743099122437838,0.795226160935371,0.7834154525075203,2,"{'branching': ['VKORC1.A.A', 'Weight4', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,-0.0209162486915872,-0.0712260444778464,DM
3,2,r0.06,0.8144853875476493,0.8814691151919867,0.8434343434343434,0.7373572429046693,0.8067680269589463,0.7672270169760272,2,"{'branching': ['VKORC1.A.A', 'Weight4', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.069410784054277,-0.0669837276443373,DM
3,2,r0.06,0.8360864040660737,0.8077017689458137,0.8238191627695103,0.7416091856006262,0.7716091856006239,0.7545191856006237,2,"{'branching': ['Age5.6', 'VKORC1.A.A', 'Asian'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.955669740158481, 1: 0.04433025984151895, 2: 0.0}]}",0.03,-0.0299999999999976,0.02838463512026,DM
3,2,r0.06,0.8360864040660737,0.8163606010016694,0.8275613275613276,0.7416091856006262,0.7742208177516027,0.7556430579695959,2,"{'branching': ['Age5.6', 'VKORC1.A.A', 'Asian'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.04,-0.0326116321509765,0.0197258030644043,DM
3,2,r0.06,0.8144853875476493,0.8552213971402636,0.8320906326746145,0.7373572429046693,0.7873572429046675,0.7588739095713355,2,"{'branching': ['Weight3', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.19901750775929195, 1: 0.800982492240708, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,-0.0499999999999981,-0.0407360095926142,DM
3,2,r0.06,0.8144853875476493,0.8687436319857611,0.837934657690816,0.7373572429046693,0.7973572429046673,0.7631772429046687,2,"{'branching': ['Weight3', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.09648815747505779, 1: 0.9035118425249422, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,-0.0599999999999979,-0.0542582444381117,DM
3,2,r0.06,0.8144853875476493,0.8814691151919867,0.8434343434343434,0.7373572429046693,0.8067680269589463,0.7672270169760272,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight3'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.069410784054277,-0.0669837276443373,DM
3,2,r0.06,0.8144853875476493,0.8814691151919867,0.8434343434343434,0.7373572429046693,0.8067680269589463,0.7672270169760272,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,-0.069410784054277,-0.0669837276443373,DM
3,3,r0.06,0.819672131147541,0.8701517706576728,0.8412698412698413,0.7573320028972477,0.8143086584622813,0.7819649103198651,2,"{'branching': ['VKORC1.A.A', 'Amiodarone..Cordarone.', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 3.3306690738754696e-16, 1: 0.9999999999999996, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.0569766555650336,-0.0504796395101317,DM
3,3,r0.06,0.819672131147541,0.8390103302895082,0.827945978255179,0.7573320028972477,0.7873320028972486,0.7703020028972488,2,"{'branching': ['VKORC1.A.A', 'Asian', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9719407441221861, 1: 0.02805925587781386, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.03,-0.0300000000000009,-0.0193381991419672,DM
3,3,r0.06,0.819672131147541,0.8473815418472518,0.8315276005161774,0.7573320028972477,0.7973320028972488,0.774625336230583,2,"{'branching': ['Weight3', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.16670056400714728, 1: 0.8332994359928527, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.04,-0.0400000000000011,-0.0277094106997107,DM
3,3,r0.06,0.819672131147541,0.8620980257179448,0.837824047078457,0.7573320028972477,0.807332002897249,0.7789486695639158,2,"{'branching': ['VKORC1.A.A', 'Asian', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.2513616183820415, 1: 0.7486383816179585, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,-0.0500000000000013,-0.0424258945704038,DM
3,3,r0.06,0.819672131147541,0.8701517706576728,0.8412698412698413,0.7573320028972477,0.8143086584622813,0.7819649103198651,2,"{'branching': ['VKORC1.A.A', 'X.1..1', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,-0.0569766555650336,-0.0504796395101317,DM
3,3,r0.06,0.819672131147541,0.8701517706576728,0.8412698412698413,0.7573320028972477,0.8143086584622813,0.7819649103198651,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.0569766555650336,-0.0504796395101317,DM
3,3,r0.06,0.819672131147541,0.8701517706576728,0.8412698412698413,0.7573320028972476,0.8143086584622807,0.781964910319865,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight3'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 9.992007221626409e-16, 1: 0.9999999999999991, 2: 0.0}, {0: 0.9999999999999986, 1: 1.27675647831893e-15, 2: 0.0}]}",0.08,-0.0569766555650331,-0.0504796395101317,DM
3,4,r0.06,0.7979924717691342,0.8845500848896435,0.8347763347763347,0.7627730153206104,0.8068419838531331,0.7818842580075466,2,"{'branching': ['VKORC1.A.A', 'X.3..3', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.942890293094024e-15, 1: 0.999999999999998, 2: 0.0}, {0: 0.9999999999999989, 1: 1.3322676295501878e-15, 2: 0.0}]}",1.0,-0.0440689685325227,-0.0865576131205092,DM
3,4,r0.06,0.7822190975030396,0.8031612824973385,0.791118770635537,0.763436354574168,0.7934363545741677,0.7764463545741666,2,"{'branching': ['VKORC1.A.A', 'X.3..3', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9591871935659003, 1: 0.04081280643409967, 2: 0.0}]}",0.03,-0.0299999999999996,-0.0209421849942988,DM
3,4,r0.06,0.7998092708175608,0.8775787721303234,0.8328585033379194,0.7628840401866256,0.8028840401866248,0.780230706853291,2,"{'branching': ['VKORC1.A.A', 'X.3..3', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9802853157712776, 1: 0.019714684228722357, 2: 0.0}]}",0.04,-0.0399999999999992,-0.0777695013127626,DM
3,4,r0.06,0.7979924717691342,0.8845500848896435,0.8347763347763347,0.7627730153206104,0.8068419838531331,0.7818842580075466,2,"{'branching': ['Weight3', 'X.1..3', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,-0.0440689685325227,-0.0865576131205092,DM
3,4,r0.06,0.7979924717691342,0.8845500848896435,0.8347763347763347,0.7627730153206104,0.8068419838531331,0.7818842580075466,2,"{'branching': ['Weight3', {0: 0.0, 1: 1.0, 2: 0.0}, 'VKORC1.A.A'], 'leaves': ['pruned', 'pruned', {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,-0.0440689685325227,-0.0865576131205092,DM
3,4,r0.06,0.7979924717691342,0.8845500848896435,0.8347763347763347,0.7627730153206104,0.8068419838531331,0.7818842580075466,2,"{'branching': ['VKORC1.A.A', 'Black.or.African.American', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.1657341758564144e-15, 1: 0.9999999999999989, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.0440689685325227,-0.0865576131205092,DM
3,4,r0.06,0.7979924717691342,0.8845500848896435,0.8347763347763347,0.7627730153206104,0.8068419838531331,0.7818842580075466,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,-0.0440689685325227,-0.0865576131205092,DM
3,5,r0.06,0.8301886792452831,0.883248730964467,0.8528138528138528,0.7432541839161221,0.8058928001519782,0.7703767047462481,2,"{'branching': ['Weight3', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.062638616235856,-0.0530600517191839,DM
3,5,r0.06,0.8364779874213837,0.817258883248731,0.8282828282828283,0.749590461525232,0.774555649521162,0.7604003879274699,2,"{'branching': ['Age5.6', 'VKORC1.A.A', 'Asian'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.03,-0.0249651879959299,0.0192191041726527,DM
3,5,r0.06,0.8301886792452831,0.8547190711871349,0.8406486082767652,0.7432541839161221,0.783254183916123,0.7605741839161229,2,"{'branching': ['VKORC1.A.A', 'Unknown.Race', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.31224127645190153, 1: 0.6877587235480984, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.04,-0.0400000000000009,-0.0245303919418518,DM
3,5,r0.06,0.8301886792452831,0.8595403897445525,0.8427044519040618,0.7432541839161221,0.7932541839161221,0.7649041839161217,2,"{'branching': ['Weight3', 'Unknown.Race', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.7374541926826195, 1: 0.26254580731738053, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,-0.05,-0.0293517104992694,DM
3,5,r0.06,0.8301886792452831,0.8799234913514234,0.8513959476108883,0.7432541839161221,0.8032541839161214,0.7692341839161214,2,"{'branching': ['VKORC1.A.A', 'Unknown.Race', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.036392900209410654, 1: 0.9636070997905893, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,-0.0599999999999992,-0.0497348121061403,DM
3,5,r0.06,0.8301886792452831,0.883248730964467,0.8528138528138528,0.7432541839161221,0.8058928001519782,0.7703767047462481,2,"{'branching': ['VKORC1.A.A', 'VKORC1.A.G', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.062638616235856,-0.0530600517191839,DM
3,5,r0.06,0.8301886792452831,0.883248730964467,0.8528138528138528,0.7432541839161221,0.8058928001519782,0.7703767047462481,2,"{'branching': ['VKORC1.A.A', 'X.3..3', 'Weight3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,-0.062638616235856,-0.0530600517191839,DM
4,1,r0.06,0.6957605985037406,0.8955479452054794,0.7799422799422799,0.7586197085279517,0.8454514568941488,0.7964204629833701,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age5.6'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",1.0,-0.0868317483661971,-0.1997873467017388,DM
4,1,r0.06,0.6138613320061665,0.7678986272995296,0.6787659355064,0.7462103455234849,0.7762103455234864,0.7592703455234867,2,"{'branching': ['Age5.6', 'Height4', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.6951338221272547, 1: 0.30486617787274534, 2: 0.0}]}",0.03,-0.0300000000000015,-0.154037295293363,DM
4,1,r0.06,0.6124143792679428,0.7789103753571328,0.6825685363502573,0.747381912294887,0.7873819122948887,0.7647952456282225,2,"{'branching': ['Age5.6', 'Height4', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.7434861594628925, 1: 0.2565138405371074, 2: 0.0}]}",0.04,-0.0400000000000017,-0.1664959960891899,DM
4,1,r0.06,0.6928451063213442,0.8392721787708027,0.7545430935583461,0.7496065143858877,0.7996065143858893,0.7713731810525563,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age5.6'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.8700986260954434, 1: 0.12990137390455658, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.05,-0.0500000000000016,-0.1464270724494585,DM
4,1,r0.06,0.6936366767223496,0.8545513248692089,0.7614390970093401,0.7520536407216928,0.8120536407216951,0.778173640721694,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age5.6'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9053674850735841, 1: 0.09463251492641592, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.06,-0.0600000000000022,-0.1609146481468593,DM
4,1,r0.06,0.6944282471233554,0.8698304709676082,0.7683351004603292,0.7545007670574966,0.8245007670574975,0.7849741003908319,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age5.6'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9406363440517168, 1: 0.05936365594828319, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.07,-0.0700000000000009,-0.1754022238442528,DM
4,1,r0.06,0.6952198175243602,0.8851096170660143,0.7752311039113193,0.7569478933933009,0.8369478933933018,0.7917745600599695,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age5.6'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9759052030298522, 1: 0.024094796970147853, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.08,-0.0800000000000008,-0.189889799541654,DM
4,2,r0.06,0.7280813214739518,0.8914858096828047,0.7987012987012987,0.7434212460002183,0.8389520452641278,0.7845313332834515,2,"{'branching': ['VKORC1.A.G', 'VKORC1.A.A', 'Age5.6'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",1.0,-0.0955307992639095,-0.1634044882088529,DM
4,2,r0.06,0.7598475222363406,0.7998833450325921,0.7771501613813284,0.7370819608707422,0.7670819608707415,0.7499919608707413,2,"{'branching': ['VKORC1.A.A', 'Age7', 'Asian'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.8611890314529579, 1: 0.1388109685470421, 2: 0.0}]}",0.03,-0.0299999999999993,-0.0400358227962515,DM
4,2,r0.06,0.7598475222363406,0.8115609557265427,0.7821969787014423,0.7370819608707422,0.7770819608707414,0.7542952942040747,2,"{'branching': ['VKORC1.A.A', 'Age7', 'Asian'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.8898566085254079, 1: 0.11014339147459207, 2: 0.0}]}",0.04,-0.0399999999999992,-0.0517134334902021,DM
4,2,r0.06,0.7756960082715993,0.8471236419491983,0.806565526722454,0.7380035980647188,0.7880035980647189,0.7595202647313842,2,"{'branching': ['VKORC1.A.A', 'Age7', 'Age3.4'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9894551701949587, 1: 0.010544829805041305, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.05,-0.05,-0.0714276336775989,DM
4,2,r0.06,0.7717809990723303,0.8528091769860318,0.806799670479478,0.7381800205940784,0.7981800205940778,0.7640000205940772,2,"{'branching': ['VKORC1.A.A', 'Age7', 'Age3.4'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.2775656715443111, 1: 0.7224343284556889, 2: 0.0}]}",0.06,-0.0599999999999993,-0.0810281779137014,DM
