seed,split,randomization,white_realized_outcome_oos,non_white_realized_outcome_oos,realized_outcome_oos,white_dr_outcome,non_white_dr_outcome,dr_outcome,tree_depth,tree,fairness,method,dr_disparity,realized_disparity
4,3,0.33,0.8297604035308953,0.8718381112984823,0.8477633477633477,0.8209101585437537,0.8604857363145756,0.8380200000000008,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,DM,-0.03957557777082188,-0.042077707767587014
4,3,0.33,0.8297604035308953,0.8718381112984823,0.8477633477633477,0.8209101585437537,0.8604857363145756,0.8380200000000008,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,DM,-0.03957557777082188,-0.042077707767587014
4,3,0.33,0.8297604035308952,0.8718381112984823,0.8477633477633477,0.8209101585437535,0.8604857363145756,0.8380200000000008,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 1.1102230246251565e-16, 1: 0.9999999999999999, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 0.9999999999999998, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,DM,-0.0395755777708221,-0.042077707767587125
4,4,0.33,0.8180677540777918,0.8675721561969439,0.8391053391053391,0.8262330782813487,0.8537432744043072,0.8381633333333333,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DM,-0.027510196122958464,-0.04950440211915219
4,4,0.33,0.8159448478769167,0.8483711515730126,0.8297248571676834,0.8243862929218392,0.8343862929218414,0.8287229595884988,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9554748357342729, 1: 0.04452516426572705, 2: 0.0}]}",0.01,DM,-0.01000000000000223,-0.03242630369609589
4,4,0.33,0.8171572307571349,0.859336765258375,0.8350820112919328,0.8254409843407929,0.8454409843407849,0.8341143176741165,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.980902971406226, 1: 0.019097028593774046, 2: 0.0}]}",0.02,DM,-0.019999999999991913,-0.042179534501240123
4,4,0.33,0.8180677540777918,0.8675721561969439,0.8391053391053391,0.8262330782813487,0.8537432744043072,0.8381633333333333,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.03,DM,-0.027510196122958464,-0.04950440211915219
4,4,0.33,0.8180677540777918,0.8675721561969439,0.8391053391053391,0.8262330782813487,0.8537432744043072,0.8381633333333333,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.04,DM,-0.027510196122958464,-0.04950440211915219
4,4,0.33,0.8180677540777918,0.8675721561969439,0.8391053391053391,0.8262330782813487,0.8537432744043072,0.8381633333333333,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,DM,-0.027510196122958464,-0.04950440211915219
4,4,0.33,0.8180677540777918,0.8675721561969439,0.8391053391053391,0.8262330782813487,0.8537432744043072,0.8381633333333333,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,DM,-0.027510196122958464,-0.04950440211915219
4,4,0.33,0.8180677540777918,0.8675721561969439,0.8391053391053391,0.8262330782813487,0.8537432744043072,0.8381633333333333,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,DM,-0.027510196122958464,-0.04950440211915219
4,4,0.33,0.8180677540777918,0.8675721561969439,0.8391053391053391,0.8262330782813487,0.8537432744043072,0.8381633333333333,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,DM,-0.027510196122958464,-0.04950440211915219
4,5,0.33,0.8490566037735849,0.883248730964467,0.8636363636363636,0.817830687830693,0.8578829869130126,0.8351733333333349,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DM,-0.040052299082319553,-0.03419212719088205
4,5,0.33,0.8389937106918239,0.857025882293918,0.8466827535611158,0.8172898295120568,0.8272898295120548,0.8216198295120538,2,"{'branching': ['Weight4', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.40902132013013076, 1: 0.5909786798698692, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.01,DM,-0.00999999999999801,-0.018032171602094027
4,5,0.33,0.8389937106918239,0.8644911967158878,0.8498660153384473,0.8172898295120568,0.8372898295120538,0.825949829512054,2,"{'branching': ['Weight4', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.2753243254821408, 1: 0.7246756745178592, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.02,DM,-0.01999999999999702,-0.025497486024063876
4,5,0.33,0.8389937106918239,0.8719565111378575,0.853049277115782,0.8172898295120568,0.8472898295120544,0.8302798295120531,2,"{'branching': ['Weight4', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.1416273308341397, 1: 0.8583726691658603, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.03,DM,-0.029999999999997695,-0.03296280044603361
4,5,0.33,0.8490491968142009,0.883190081142438,0.8636071063654202,0.8178252441401055,0.8578252441401064,0.8351452441401002,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9998661697111222, 1: 0.000133830288877812, 2: 0.0}]}",0.04,DM,-0.040000000000000924,-0.03414088432823714
4,5,0.33,0.8490566037735849,0.883248730964467,0.8636363636363636,0.817830687830693,0.8578829869130126,0.8351733333333349,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,DM,-0.040052299082319553,-0.03419212719088205
4,5,0.33,0.8490566037735849,0.883248730964467,0.8636363636363636,0.817830687830693,0.8578829869130126,0.8351733333333349,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,DM,-0.040052299082319553,-0.03419212719088205
4,5,0.33,0.8490566037735849,0.883248730964467,0.8636363636363636,0.817830687830693,0.8578829869130126,0.8351733333333349,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,DM,-0.040052299082319553,-0.03419212719088205
4,5,0.33,0.8490566037735849,0.883248730964467,0.8636363636363636,0.817830687830693,0.8578829869130126,0.8351733333333349,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,DM,-0.040052299082319553,-0.03419212719088205
5,1,0.33,0.8216957605985037,0.8732876712328768,0.8434343434343434,0.8399232585596291,0.872810107197554,0.8542399999999992,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DM,-0.032886848637924904,-0.05159191063437307
5,1,0.33,0.8294788757339282,0.8557206658575031,0.8405360225103825,0.8428219625969652,0.8528219625969566,0.8471752959302882,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9755502689874231, 1: 0.02444973101257686, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.01,DM,-0.00999999999999146,-0.02624179012357486
5,1,0.33,0.830423940149626,0.8664383561643836,0.8455988455988456,0.8441440377804081,0.8629938744257307,0.8523499999999992,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.02,DM,-0.018849836645322582,-0.03601441601475763
5,1,0.33,0.8214659998030018,0.8698694548317616,0.8418611063952051,0.8395404996570693,0.8695404996570614,0.8526004996570645,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9923221600836517, 1: 0.007677839916348295, 2: 0.0}]}",0.03,DM,-0.029999999999992033,-0.048403455028759756
5,1,0.33,0.8216957605985037,0.8732876712328768,0.8434343434343434,0.8399232585596291,0.872810107197554,0.8542399999999992,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.04,DM,-0.032886848637924904,-0.05159191063437307
5,1,0.33,0.8216957605985037,0.8732876712328768,0.8434343434343434,0.8399232585596291,0.872810107197554,0.8542399999999992,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,DM,-0.032886848637924904,-0.05159191063437307
5,1,0.33,0.8216957605985037,0.8732876712328768,0.8434343434343434,0.8399232585596291,0.872810107197554,0.8542399999999992,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,DM,-0.032886848637924904,-0.05159191063437307
5,1,0.33,0.8216957605985037,0.8732876712328768,0.8434343434343434,0.8399232585596291,0.872810107197554,0.8542399999999992,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,DM,-0.032886848637924904,-0.05159191063437307
5,1,0.33,0.8216957605985037,0.8732876712328768,0.8434343434343434,0.8399232585596291,0.872810107197554,0.8542399999999992,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,DM,-0.032886848637924904,-0.05159191063437307
5,2,0.33,0.8449809402795425,0.8530884808013356,0.8484848484848485,0.8269397308367535,0.8694646457143863,0.8452396192057564,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",1.0,DM,-0.04252491487763277,-0.008107540521793077
5,2,0.33,0.832274459974587,0.813459345015324,0.8241429636826689,0.8258572264482223,0.8358572264482154,0.8301605597815497,2,"{'branching': ['VKORC1.A.A', 'Black.or.African.American', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.1825988641216767, 1: 0.8174011358783233, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.01,DM,-0.009999999999993014,0.018815114959263024
5,2,0.33,0.832274459974587,0.8323222596548098,0.8322951179893422,0.8258572264482223,0.8458572264482158,0.8344638931148828,2,"{'branching': ['VKORC1.A.A', 'Unknown.Race', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.24390130326999104, 1: 0.756098696730009, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.02,DM,-0.019999999999993467,-4.7799680222726515e-05
5,2,0.33,0.832274459974587,0.8398664202490054,0.8355555452591309,0.8258572264482223,0.8558572264482163,0.8387672264482154,2,"{'branching': ['Age3.4', 'VKORC1.A.A', 'Unknown.Race'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.3443484465584973, 1: 0.6556515534415027, 2: 0.0}]}",0.03,DM,-0.02999999999999392,-0.00759196027441833
5,2,0.33,0.8445697988898085,0.8504307914746215,0.8471027964066196,0.8266624550978446,0.8666624550978317,0.8438757884311721,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.993528634525602, 1: 0.006471365474397989, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.04,DM,-0.039999999999987046,-0.005860992584812985
5,2,0.33,0.8449809402795425,0.8530884808013356,0.8484848484848485,0.8269397308367535,0.8694646457143863,0.8452396192057564,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9999999999999999, 1: 1.1102230246251565e-16, 2: 0.0}, {0: 7.216449660063518e-16, 1: 0.9999999999999992, 2: 0.0}]}",0.05,DM,-0.04252491487763277,-0.008107540521793077
5,2,0.33,0.8449809402795425,0.8530884808013356,0.8484848484848485,0.8269397308367535,0.8694646457143863,0.8452396192057564,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.06,DM,-0.04252491487763277,-0.008107540521793077
5,2,0.33,0.8449809402795425,0.8530884808013356,0.8484848484848485,0.8269397308367535,0.8694646457143863,0.8452396192057564,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.07,DM,-0.04252491487763277,-0.008107540521793077
5,2,0.33,0.8449809402795425,0.8530884808013356,0.8484848484848485,0.8269397308367535,0.8694646457143863,0.8452396192057564,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.08,DM,-0.04252491487763277,-0.008107540521793077
5,3,0.33,0.8448928121059268,0.8752107925801011,0.8578643578643579,0.8234527304756383,0.8691736936911867,0.8432194269058164,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DM,-0.045720963215548416,-0.030317980474174333
5,3,0.33,0.8449225641686691,0.8492972175441137,0.8467942592997187,0.824441483512277,0.8344414835122688,0.8287648168455992,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.947989299625131, 1: 0.05201070037486904, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.01,DM,-0.009999999999991793,-0.004374653375444626
5,3,0.33,0.8462020787723167,0.8608693465819169,0.8524774682464087,0.8257215224650186,0.8457215224650142,0.8343681891316738,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9746907491170284, 1: 0.025309250882971646, 2: 0.0}, {0: 2.220446049250313e-16, 1: 0.9999999999999998, 2: 0.0}]}",0.02,DM,-0.019999999999995577,-0.01466726780960026
5,3,0.33,0.8474148802017655,0.8718381112984823,0.8578643578643579,0.826934820904294,0.8564134265098218,0.8396794047277413,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.03,DM,-0.02947860560552773,-0.024423231096716846
5,3,0.33,0.8442281587673898,0.8688162284409775,0.8547481626032002,0.822801845157594,0.8628018451575873,0.8400951784909153,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9853591639594564, 1: 0.014640836040543559, 2: 0.0}]}",0.04,DM,-0.03999999999999326,-0.02458806967358773
5,3,0.33,0.8448928121059268,0.8752107925801011,0.8578643578643579,0.8234527304756383,0.8691736936911867,0.8432194269058164,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,DM,-0.045720963215548416,-0.030317980474174333
5,3,0.33,0.8448928121059268,0.8752107925801011,0.8578643578643579,0.8234527304756383,0.8691736936911867,0.8432194269058164,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,DM,-0.045720963215548416,-0.030317980474174333
5,3,0.33,0.8448928121059268,0.8752107925801011,0.8578643578643579,0.8234527304756383,0.8691736936911867,0.8432194269058164,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,DM,-0.045720963215548416,-0.030317980474174333
5,3,0.33,0.8448928121059268,0.8752107925801011,0.8578643578643579,0.8234527304756383,0.8691736936911867,0.8432194269058164,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,DM,-0.045720963215548416,-0.030317980474174333
5,4,0.33,0.8306148055207027,0.8505942275042445,0.8391053391053391,0.8327604473219602,0.8896826702407293,0.8574457179943936,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DM,-0.05692222291876914,-0.019979421983541856
5,4,0.33,0.821831869510665,0.8133813025150861,0.8182406833920546,0.8302413184226076,0.840241318422605,0.8345779850892671,2,"{'branching': ['Weight4', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.6262403662461051, 1: 0.37375963375389487, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.01,DM,-0.009999999999997344,0.00845056699557889
5,4,0.33,0.821831869510665,0.8156509133820841,0.8192051861342334,0.8302413184226076,0.8502413184226036,0.8389146517559335,2,"{'branching': ['VKORC1.A.A', 'Unknown.Race', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.4035610199598476, 1: 0.5964389800401524, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.02,DM,-0.01999999999999602,0.006180956128580939
5,4,0.33,0.8421291175232242,0.8446668477584847,0.8432075613244998,0.8310545855203084,0.8610545855202981,0.8440645855202914,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9821066666523776, 1: 0.017893333347622473, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.03,DM,-0.0299999999999897,-0.0025377302352604936
5,4,0.33,0.828717648546236,0.832767000228142,0.8304384769305374,0.8309815254977099,0.8709815254977047,0.8483281921643668,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9579990525375016, 1: 0.042000947462498384, 2: 0.0}]}",0.04,DM,-0.03999999999999482,-0.0040493516819060105
5,4,0.33,0.8298387524245927,0.8433018025183997,0.8355600630344422,0.8320327596250394,0.8820327596250285,0.8537160929583619,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9828190467333511, 1: 0.017180953266648924, 2: 0.0}]}",0.05,DM,-0.04999999999998905,-0.013463050093806994
5,4,0.33,0.8306148055207027,0.8505942275042445,0.8391053391053391,0.8327604473219602,0.8896826702407293,0.8574457179943936,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,DM,-0.05692222291876914,-0.019979421983541856
5,4,0.33,0.8306148055207027,0.8505942275042445,0.8391053391053391,0.8327604473219602,0.8896826702407293,0.8574457179943936,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,DM,-0.05692222291876914,-0.019979421983541856
5,4,0.33,0.8306148055207027,0.8505942275042445,0.8391053391053391,0.8327604473219602,0.8896826702407293,0.8574457179943936,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,DM,-0.05692222291876914,-0.019979421983541856
5,5,0.33,0.8540880503144654,0.9001692047377327,0.8737373737373737,0.8196293708103694,0.8672535566865307,0.8402506432947413,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DM,-0.04762418587616135,-0.04608115442326721
