method,file_name,num_rows,depth,branching_limit,time_limit,status,obj_value,gap,solve_time,regret_train,best_found_train,treatment_acc_train,regret_test,best_found_test,treatment_acc_test,prop_pred,ml,budget
Robust,data_train_enc_0.1_3,500,1,100.0,3600,2,255.58286673359743,0.0,2.1988537311553955,1.515319924254638,88.8,43.8,145.29074060878332,59.92,42.24,tree,lasso,0.06
Robust,data_train_enc_0.5_5,500,1,100.0,3600,2,285.29034354499703,0.0,3.266517162322998,1.2397053270686504,86.8,50.6,26.7565594125534,84.76,50.22,log,lasso,0.23
Robust,data_train_enc_0.75_2,500,1,100.0,3600,2,225.13845750522495,0.0,2.3949217796325684,10.4758524714106,51.8,54.6,171.07608036179815,53.010000000000005,54.78,tree,lasso,0.1
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,271.639734922378,0.0,4.332309722900391,7.333573780976075,64.2,74.0,28.73848887990478,83.74000000000001,70.04,log,linear,0.35
Robust,data_train_enc_0.5_2,500,1,100.0,3600,2,233.41595083652155,0.0,2.3247647285461426,4.147362670960024,70.19999999999999,50.6,63.74597884426457,73.06,50.34,log,linear,0.29
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,267.6945622598739,0.0050782596331676,1.1846923828125,13.48781324284442,49.0,64.4,61.8138322680006,75.11,61.01,log,linear,0.21
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,261.77630560841123,0.0074383827538321,2.233320474624634,18.33084780203604,39.4,60.0,105.4752030229674,66.02,56.02,log,linear,0.09
Robust,data_train_enc_0.1_2,500,1,100.0,3600,2,229.28459137330736,0.0,3.4768009185791016,1.948859407221686,79.80000000000001,18.8,33.25745437557232,81.92,18.05,tree,lasso,0.27
Robust,data_train_enc_0.9_1,500,1,100.0,3600,2,264.2900370091557,0.0,2.68902325630188,20.07782857422431,38.8,46.6,148.73742810048944,60.92999999999999,50.72,log,linear,0.13
Robust,data_train_enc_0.9_1,500,1,100.0,3600,2,262.08934998993914,0.0,1.8962562084198,20.07782857422431,38.8,46.6,148.73742810048944,60.92999999999999,50.72,log,linear,0.07
Robust,data_train_enc_0.1_2,500,1,100.0,3600,2,232.2142479368873,0.0,2.069240093231201,1.948859407221686,79.80000000000001,18.8,33.25745437557232,81.92,18.05,tree,lasso,0.33
Robust,data_train_enc_0.9_4,500,1,100.0,3600,2,306.1827861590265,0.0,1.9361395835876465,0.5246451196991215,90.2,68.4,110.93848330628616,62.73,67.58999999999999,tree,lasso,1.0
Robust,data_train_enc_0.5_2,500,1,100.0,3600,2,228.0943569843325,0.0,2.7291877269744877,6.574261261987341,61.8,46.6,108.72835269107836,63.12,50.44,log,linear,0.15
Robust,data_train_enc_0.9_4,500,1,100.0,3600,2,300.0987892292762,0.0,0.8872573375701904,0.5246451196991215,90.2,68.4,110.93848330628616,62.73,67.58999999999999,log,linear,0.27
Robust,data_train_enc_0.25_2,500,1,100.0,3600,2,225.4020724583218,0.0,2.4786150455474854,10.4758524714106,51.8,42.4,171.07608036179815,53.010000000000005,44.38,tree,lasso,0.09
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,271.4328025214782,0.0,2.9048891067504883,13.512826768582066,53.2,50.4,131.23664518805498,63.55,50.82,log,lasso,0.25
Robust,data_train_enc_0.25_3,500,1,100.0,3600,2,259.4905317388585,0.0,0.6268243789672852,1.11463943412055,89.60000000000001,42.4,93.41694843558189,69.02000000000001,39.94,log,linear,0.2
Robust,data_train_enc_0.75_4,500,2,100.0,3600,2,300.2214938287069,0.0099155497955355,7.906766653060913,0.4867259166067653,90.6,57.8,113.74902468076036,61.84,60.78,log,linear,0.2
Robust,data_train_enc_0.75_4,500,1,100.0,3600,2,300.1583075822667,0.0,0.55226731300354,0.5246451196991215,90.2,58.6,110.93848330628616,62.73,61.39,log,linear,0.29
Robust,data_train_enc_0.75_3,500,1,100.0,3600,2,258.87942039370114,0.0,2.489343404769897,4.688848731973859,79.4,49.2,222.40112135659427,50.370000000000005,49.89,log,lasso,0.16
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,273.7868639066443,0.0,2.2145304679870605,13.512826768582066,53.2,50.4,131.23664518805498,63.55,50.82,log,lasso,0.31
Robust,data_train_enc_0.9_4,500,1,100.0,3600,2,300.0987892292761,0.0,0.8722302913665771,0.5246451196991215,90.2,68.4,110.93848330628616,62.73,67.58999999999999,log,linear,0.33
Robust,data_train_enc_0.25_2,500,1,100.0,3600,2,238.87752502209537,0.0,3.3596174716949463,1.948859407221686,79.80000000000001,31.2,33.25745437557232,81.92,29.880000000000003,tree,lasso,0.35
Robust,data_train_enc_0.25_4,500,1,100.0,3600,2,297.36154597867244,0.0,3.4275543689727783,0.5246451196991215,90.2,34.8,110.93848330628616,62.73,40.11,log,lasso,0.33
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,270.0092718174675,0.0,2.705726861953736,16.602413027977672,45.6,51.6,136.36714109464003,62.8,50.45,log,lasso,0.19
Robust,data_train_enc_0.75_4,500,1,100.0,3600,2,299.5719820991088,0.0006570105318718,1.425363063812256,1.2671902492705045,86.2,54.6,171.4960881571544,52.8,56.3,log,linear,0.15
Robust,data_train_enc_0.9_1,500,1,100.0,3600,2,259.77394657086063,0.0,2.014948844909668,18.33084780203604,39.4,56.2,105.4752030229674,66.02,58.58,tree,lasso,0.1
Robust,data_train_enc_0.25_4,500,1,100.0,3600,2,297.36154597867244,0.0,3.935391187667847,0.5246451196991215,90.2,34.8,110.93848330628616,62.73,40.11,log,lasso,0.27
Robust,data_train_enc_0.25_2,500,1,100.0,3600,2,230.8023049932224,0.0,2.9801156520843506,10.4758524714106,51.8,42.4,171.07608036179815,53.010000000000005,44.38,log,lasso,0.1
Robust,data_train_enc_0.25_2,500,1,100.0,3600,2,232.6282407708113,0.0,4.019837141036987,6.574261261987341,61.8,37.6,108.72835269107836,63.12,39.32,tree,lasso,0.21
Robust,data_train_enc_0.25_4,500,1,100.0,3600,2,300.17827384858657,0.0,0.6850342750549316,0.5246451196991215,90.2,34.8,110.93848330628616,62.73,40.11,log,linear,0.32
Robust,data_train_enc_0.5_5,500,2,100.0,3600,2,287.7512534632315,0.0,54.42747139930725,2.990783317189124,77.0,44.8,27.49447946639891,84.17,50.14999999999999,tree,lasso,0.2
Robust,data_train_enc_0.1_1,500,1,100.0,3600,2,271.03988413770367,0.0,3.513706922531128,9.912030792665206,57.6,28.8,38.72832714295484,81.04,25.62,log,linear,0.28
Robust,data_train_enc_0.75_2,500,1,100.0,3600,2,222.10514363248828,0.0,1.8660085201263428,18.45955782590308,39.8,49.0,274.1591725630516,42.61,49.56,tree,lasso,0.06
Robust,data_train_enc_0.75_2,500,1,100.0,3600,2,236.79138537819784,0.0,3.3490920066833496,1.948859407221686,79.80000000000001,70.19999999999999,33.25745437557232,81.92,70.34,log,lasso,0.39
Robust,data_train_enc_0.25_5,500,1,100.0,3600,2,290.35419185500706,0.0,3.956242799758911,3.446662324398289,75.4,37.8,33.68478658989411,82.75,40.58,log,lasso,0.34
Robust,data_train_enc_0.75_2,500,1,100.0,3600,2,226.6551144415933,0.0,2.7268760204315186,10.4758524714106,51.8,54.6,171.07608036179815,53.010000000000005,54.78,tree,lasso,0.12
Robust,data_train_enc_0.25_4,500,1,100.0,3600,2,300.17827384858657,0.0,0.7480976581573486,0.5246451196991215,90.2,34.8,110.93848330628616,62.73,40.11,log,linear,0.26
Robust,data_train_enc_0.9_2,500,1,100.0,3600,2,230.619187947028,0.0,0.9465126991271972,16.811976247374954,44.0,48.2,241.93303547166207,47.09,49.370000000000005,tree,lasso,0.08
Robust,data_train_enc_0.75_2,500,1,100.0,3600,2,222.9534066039768,0.0,2.1706206798553467,18.45955782590308,39.8,49.0,274.1591725630516,42.61,49.56,log,lasso,0.05
Robust,data_train_enc_0.5_1,500,1,100.0,3600,2,274.1908451495467,0.0,2.746439218521118,9.912030792665206,57.6,52.0,38.72832714295484,81.04,50.74999999999999,tree,lasso,0.32
Robust,data_train_enc_0.25_5,500,1,100.0,3600,2,285.1082568494136,0.0,2.369602680206299,6.1720858620906105,66.60000000000001,40.8,62.03435671197572,75.61,45.52,log,lasso,0.08
Robust,data_train_enc_0.1_1,500,1,100.0,3600,2,263.94524401949826,0.0,3.1888084411621094,13.48781324284442,49.0,35.4,61.8138322680006,75.11,33.57,log,linear,0.14
Robust,data_train_enc_0.5_1,500,1,100.0,3600,2,272.1080188048168,0.0,3.491746664047241,9.912030792665206,57.6,52.0,38.72832714295484,81.04,50.74999999999999,tree,lasso,0.26
Robust,data_train_enc_0.9_2,500,1,100.0,3600,2,233.06882444728,0.0,4.929185628890991,4.147362670960024,70.19999999999999,75.2,63.74597884426457,73.06,74.37,tree,lasso,0.34
Robust,data_train_enc_0.5_4,500,1,100.0,3600,2,298.2405238390127,0.0,2.3442983627319336,1.2671902492705045,86.2,47.4,171.4960881571544,52.8,50.54,tree,lasso,0.06
Robust,data_train_enc_0.1_4,500,1,100.0,3600,2,297.58784882782004,0.0,1.0622327327728271,0.5246451196991215,90.2,29.8,110.93848330628616,62.73,33.45,log,linear,0.34
Robust,data_train_enc_0.5_4,500,1,100.0,3600,2,299.7485955403364,0.0,4.372973203659058,1.2671902492705045,86.2,47.4,171.4960881571544,52.8,50.54,tree,lasso,0.12
Robust,data_train_enc_0.25_1,500,1,100.0,3600,2,260.2677999696816,0.0,2.274631261825561,18.33084780203604,39.4,45.4,105.4752030229674,66.02,45.61,log,linear,0.06
Robust,data_train_enc_0.25_1,500,1,100.0,3600,2,263.647111385692,0.0,1.3709471225738523,18.33084780203604,39.4,45.4,105.4752030229674,66.02,45.61,log,linear,0.12
Robust,data_train_enc_0.1_4,500,1,100.0,3600,2,296.36349322086534,0.0033432798553065,3.111832857131958,1.2671902492705045,86.2,37.8,171.4960881571544,52.8,41.52,log,linear,0.08
Robust,data_train_enc_0.9_1,500,1,100.0,3600,2,278.2549729876242,0.0,3.967697858810425,13.512826768582066,53.2,47.0,131.23664518805498,63.55,50.42,log,lasso,0.39
Robust,data_train_enc_0.1_2,500,1,100.0,3600,2,243.36008304131693,0.0,0.9652872085571288,1.948859407221686,79.80000000000001,18.8,33.25745437557232,81.92,18.05,log,linear,0.4
Robust,data_train_enc_0.1_5,500,1,100.0,3600,2,313.5953063771989,0.0,2.9525997638702397,6.1720858620906105,66.60000000000001,37.6,62.03435671197572,75.61,41.84,log,lasso,0.09
Robust,data_train_enc_0.1_5,500,1,100.0,3600,2,284.2151174558022,0.0,4.197588682174683,3.446662324398289,75.4,31.4,33.68478658989411,82.75,34.0,log,linear,0.15
Robust,data_train_enc_0.5_5,500,1,100.0,3600,2,287.48997188733864,0.0,2.445162296295166,1.2397053270686504,86.8,50.6,26.7565594125534,84.76,50.22,tree,lasso,0.33
Robust,data_train_enc_0.5_5,500,1,100.0,3600,2,285.8833664756577,0.0,2.754555940628052,1.2397053270686504,86.8,50.6,26.7565594125534,84.76,50.22,tree,lasso,0.27
Robust,data_train_enc_0.5_4,500,1,100.0,3600,2,300.3227024398202,0.0,2.9374468326568604,0.958462959338504,87.2,46.400000000000006,73.39077810227134,70.77,49.91,log,lasso,0.24
Robust,data_train_enc_0.1_5,500,1,100.0,3600,2,327.9193430067192,0.0,2.715879440307617,3.446662324398289,75.4,31.4,33.68478658989411,82.75,34.0,log,lasso,0.35
Robust,data_train_enc_0.5_3,500,1,100.0,3600,2,259.17695976352536,0.0,1.0637807846069336,1.515319924254638,88.8,51.2,145.29074060878332,59.92,49.51,log,linear,0.1
Robust,data_train_enc_0.9_3,500,1,100.0,3600,2,265.1586501423771,0.0,4.447318315505981,4.688848731973859,79.4,48.0,222.40112135659427,50.370000000000005,50.22,log,lasso,0.22
Robust,data_train_enc_0.9_1,500,1,100.0,3600,2,271.5479985927624,0.0,2.418945550918579,25.771276600534858,29.0,47.4,179.61433872965208,56.57,50.79,log,lasso,0.05
Robust,data_train_enc_0.1_5,500,1,100.0,3600,2,287.1049092633992,0.0,1.6186504364013672,2.034031940519242,82.8,23.200000000000003,23.056351074388168,86.09,26.06,log,linear,0.29
Robust,data_train_enc_0.5_4,500,1,100.0,3600,2,299.4600883764836,0.0,2.613555431365967,0.958462959338504,87.2,46.400000000000006,73.39077810227134,70.77,49.91,log,lasso,0.18
Robust,data_train_enc_0.9_1,500,1,100.0,3600,2,275.8893973883706,0.0,2.9995880126953125,20.07782857422431,38.8,46.6,148.73742810048944,60.92999999999999,50.72,log,lasso,0.11
Robust,data_train_enc_0.1_5,500,1,100.0,3600,2,327.9193430067192,0.0,4.364866495132446,3.446662324398289,75.4,31.4,33.68478658989411,82.75,34.0,log,lasso,0.21
Robust,data_train_enc_0.9_3,500,1,100.0,3600,2,265.1586501423771,0.0,1.1300725936889648,4.688848731973859,79.4,48.0,222.40112135659427,50.370000000000005,50.22,log,lasso,0.36
Robust,data_train_enc_0.75_3,500,1,100.0,3600,2,258.4938515391393,0.0,2.8993773460388184,1.515319924254638,88.8,52.6,145.29074060878332,59.92,54.94,tree,lasso,0.33
Robust,data_train_enc_0.25_5,500,1,100.0,3600,2,282.1380303700814,0.0,1.0471336841583252,6.1720858620906105,66.60000000000001,40.8,62.03435671197572,75.61,45.52,log,linear,0.07
Robust,data_train_enc_0.9_3,500,1,100.0,3600,2,256.8376934236454,0.0,1.811504364013672,1.11463943412055,89.60000000000001,64.2,93.41694843558189,69.02000000000001,65.73,tree,lasso,0.29
Robust,data_train_enc_0.25_5,500,1,100.0,3600,2,283.8915572806086,0.0,1.9759414196014404,6.1720858620906105,66.60000000000001,40.8,62.03435671197572,75.61,45.52,log,linear,0.13
Robust,data_train_enc_0.9_2,500,1,100.0,3600,2,351.0630369013293,0.0,0.8233029842376709,16.811976247374954,44.0,48.2,241.93303547166207,47.09,49.370000000000005,log,lasso,0.4
Robust,data_train_enc_0.75_3,500,1,100.0,3600,2,258.49385153913937,0.0,2.7080512046813965,1.515319924254638,88.8,52.6,145.29074060878332,59.92,54.94,tree,lasso,0.27
Robust,data_train_enc_0.9_3,500,1,100.0,3600,2,256.17403087512287,0.0,2.4292514324188232,1.515319924254638,88.8,56.2,145.29074060878332,59.92,57.89,tree,lasso,0.15
Robust,data_train_enc_0.9_3,500,1,100.0,3600,2,256.17403087512287,0.0,3.418536901473999,1.515319924254638,88.8,56.2,145.29074060878332,59.92,57.89,tree,lasso,0.14
Robust,data_train_enc_0.25_5,500,1,100.0,3600,2,283.8915572806086,0.0,1.8398685455322263,6.1720858620906105,66.60000000000001,40.8,62.03435671197572,75.61,45.52,log,linear,0.12
Robust,data_train_enc_0.75_3,500,1,100.0,3600,2,258.49385153913937,0.0,2.649744749069214,1.515319924254638,88.8,52.6,145.29074060878332,59.92,54.94,tree,lasso,0.26
Robust,data_train_enc_0.75_3,500,1,100.0,3600,2,258.49385153913937,0.0,2.925117492675781,1.515319924254638,88.8,52.6,145.29074060878332,59.92,54.94,tree,lasso,0.32
Robust,data_train_enc_0.9_3,500,1,100.0,3600,2,256.8376934236454,0.0,2.089287757873535,1.11463943412055,89.60000000000001,64.2,93.41694843558189,69.02000000000001,65.73,tree,lasso,0.28
Robust,data_train_enc_0.9_4,500,1,100.0,3600,2,299.3311842658904,0.0,1.2116446495056152,1.2671902492705045,86.2,60.8,171.4960881571544,52.8,59.440000000000005,tree,linear,0.1
Robust,data_train_enc_0.25_5,500,1,100.0,3600,2,281.6222871611029,0.0,0.8994653224945068,6.1720858620906105,66.60000000000001,40.8,62.03435671197572,75.61,45.52,log,linear,0.06
Robust,data_train_enc_0.9_3,500,1,100.0,3600,2,265.1586501423771,0.0,0.8802287578582764,4.688848731973859,79.4,48.0,222.40112135659427,50.370000000000005,50.22,log,lasso,1.0
Robust,data_train_enc_0.9_3,500,1,100.0,3600,2,265.1586501423771,0.0,1.094287633895874,4.688848731973859,79.4,48.0,222.40112135659427,50.370000000000005,50.22,log,lasso,0.37
Robust,data_train_enc_0.5_4,500,1,100.0,3600,2,299.6038573870397,0.0,3.827461242675781,0.958462959338504,87.2,46.400000000000006,73.39077810227134,70.77,49.91,log,lasso,0.19
Robust,data_train_enc_0.9_3,500,1,100.0,3600,2,265.1586501423771,0.0,2.179093837738037,4.688848731973859,79.4,48.0,222.40112135659427,50.370000000000005,50.22,log,lasso,0.23
Robust,data_train_enc_0.1_5,500,1,100.0,3600,2,327.9193430067192,0.0,1.425368309020996,3.446662324398289,75.4,31.4,33.68478658989411,82.75,34.0,log,lasso,0.34
Robust,data_train_enc_0.1_5,500,1,100.0,3600,2,286.7609005407924,0.0,2.9493777751922607,2.034031940519242,82.8,23.200000000000003,23.056351074388168,86.09,26.06,log,linear,0.28
Robust,data_train_enc_0.5_5,500,1,100.0,3600,2,285.6155989070442,0.0,4.163036108016968,1.2397053270686504,86.8,50.6,26.7565594125534,84.76,50.22,tree,lasso,0.26
Robust,data_train_enc_0.5_4,500,1,100.0,3600,2,300.4664714503763,0.0,3.235967874526977,0.958462959338504,87.2,46.400000000000006,73.39077810227134,70.77,49.91,log,lasso,0.25
Robust,data_train_enc_0.1_5,500,1,100.0,3600,2,309.0590527978477,0.0,4.33529806137085,6.1720858620906105,66.60000000000001,37.6,62.03435671197572,75.61,41.84,log,lasso,0.08
Robust,data_train_enc_0.5_1,500,2,100.0,3600,2,268.5851185527014,0.0,22.74428915977478,12.604119272852351,49.4,53.8,54.1330557809388,76.09,50.88,log,linear,0.2
Robust,data_train_enc_0.9_1,500,1,100.0,3600,2,278.2549729876242,0.0,2.299769639968872,13.512826768582066,53.2,47.0,131.23664518805498,63.55,50.42,log,lasso,0.38
Robust,data_train_enc_0.5_4,500,1,100.0,3600,2,301.3003317116017,0.0,2.022026777267456,0.958462959338504,87.2,46.400000000000006,73.39077810227134,70.77,49.91,log,lasso,0.31
Robust,data_train_enc_0.5_5,500,1,100.0,3600,2,287.2222043187252,0.0,5.124995708465576,1.2397053270686504,86.8,50.6,26.7565594125534,84.76,50.22,tree,lasso,0.32
Robust,data_train_enc_0.1_5,500,1,100.0,3600,2,284.0485317112518,0.0,2.762057304382324,6.1720858620906105,66.60000000000001,37.6,62.03435671197572,75.61,41.84,log,linear,0.14
Robust,data_train_enc_0.25_1,500,1,100.0,3600,2,263.7986465478778,0.0,2.613712310791016,13.48781324284442,49.0,41.0,61.8138322680006,75.11,40.2,log,linear,0.13
Robust,data_train_enc_0.1_4,500,1,100.0,3600,2,296.53925210001285,0.0,4.734250783920288,1.2671902492705045,86.2,37.8,171.4960881571544,52.8,41.52,log,linear,0.09
Robust,data_train_enc_0.5_2,500,1,100.0,3600,2,241.4962581466251,0.0,4.3729407787323,1.0051418812704265,86.2,50.2,17.754995242623924,87.29,50.27,tree,lasso,1.0
Robust,data_train_enc_0.25_1,500,1,100.0,3600,2,260.9928409603309,0.0,1.909308195114136,18.33084780203604,39.4,45.4,105.4752030229674,66.02,45.61,log,linear,0.07
Robust,data_train_enc_0.5_4,500,1,100.0,3600,2,299.7485955403364,0.0,2.5897374153137207,1.2671902492705045,86.2,47.4,171.4960881571544,52.8,50.54,tree,lasso,0.13
Robust,data_train_enc_0.1_4,500,1,100.0,3600,2,297.58784882782004,0.0,1.2147839069366455,0.5246451196991215,90.2,29.8,110.93848330628616,62.73,33.45,log,linear,0.35
Robust,data_train_enc_0.1_4,500,1,100.0,3600,2,297.58784882782004,0.0,1.3752458095550537,0.5246451196991215,90.2,29.8,110.93848330628616,62.73,33.45,log,linear,0.21
Robust,data_train_enc_0.5_4,500,1,100.0,3600,2,298.54213817927734,0.0,2.789069652557373,1.2671902492705045,86.2,47.4,171.4960881571544,52.8,50.54,tree,lasso,0.07
Robust,data_train_enc_0.5_1,500,1,100.0,3600,2,272.72061478856097,0.0,2.250273942947388,9.912030792665206,57.6,52.0,38.72832714295484,81.04,50.74999999999999,tree,lasso,0.27
Robust,data_train_enc_0.9_2,500,1,100.0,3600,2,233.06882444728,0.0,4.74651837348938,4.147362670960024,70.19999999999999,75.2,63.74597884426457,73.06,74.37,tree,lasso,0.35
Robust,data_train_enc_0.9_2,500,1,100.0,3600,2,232.47589031916,0.0,4.08495831489563,16.811976247374954,44.0,48.2,241.93303547166207,47.09,49.370000000000005,tree,lasso,0.21
Robust,data_train_enc_0.1_1,500,1,100.0,3600,2,264.6069832522423,0.0,2.777665615081787,13.48781324284442,49.0,35.4,61.8138322680006,75.11,33.57,log,linear,0.15
Robust,data_train_enc_0.25_2,500,1,100.0,3600,2,235.9994463833747,0.0,0.9506001472473145,1.948859407221686,79.80000000000001,31.2,33.25745437557232,81.92,29.880000000000003,log,linear,0.4
Robust,data_train_enc_0.25_5,500,1,100.0,3600,2,286.04529585821103,0.0,3.210012435913086,6.1720858620906105,66.60000000000001,40.8,62.03435671197572,75.61,45.52,log,lasso,0.09
Robust,data_train_enc_0.5_1,500,1,100.0,3600,2,274.1908451495467,0.0,3.4692907333374023,9.912030792665206,57.6,52.0,38.72832714295484,81.04,50.74999999999999,tree,lasso,0.33
Robust,data_train_enc_0.75_2,500,1,100.0,3600,2,226.6872092397423,0.0,2.992936134338379,10.4758524714106,51.8,54.6,171.07608036179815,53.010000000000005,54.78,tree,lasso,0.13
Robust,data_train_enc_0.25_5,500,1,100.0,3600,2,290.35419185500706,0.0,4.837459325790405,3.446662324398289,75.4,37.8,33.68478658989411,82.75,40.58,log,lasso,0.21
Robust,data_train_enc_0.9_2,500,1,100.0,3600,2,231.65068926487916,0.0,1.162463665008545,16.811976247374954,44.0,48.2,241.93303547166207,47.09,49.370000000000005,tree,lasso,0.09
Robust,data_train_enc_0.25_4,500,1,100.0,3600,2,300.17827384858657,0.0,0.8790483474731445,0.5246451196991215,90.2,34.8,110.93848330628616,62.73,40.11,log,linear,0.27
Robust,data_train_enc_0.25_4,500,1,100.0,3600,2,300.17827384858657,0.0,0.6954774856567383,0.5246451196991215,90.2,34.8,110.93848330628616,62.73,40.11,log,linear,0.33
Robust,data_train_enc_0.25_5,500,1,100.0,3600,2,290.35419185500706,0.0,3.4468564987182617,3.446662324398289,75.4,37.8,33.68478658989411,82.75,40.58,log,lasso,0.35
Robust,data_train_enc_0.75_2,500,1,100.0,3600,2,236.3843472730186,0.0,2.6842832565307617,1.948859407221686,79.80000000000001,70.19999999999999,33.25745437557232,81.92,70.34,log,lasso,0.38
Robust,data_train_enc_0.75_2,500,1,100.0,3600,2,222.86347210067248,0.0,1.8901941776275637,10.4758524714106,51.8,54.6,171.07608036179815,53.010000000000005,54.78,tree,lasso,0.07
Robust,data_train_enc_0.1_1,500,1,100.0,3600,2,271.6241337582973,0.0,4.287079572677612,9.912030792665206,57.6,28.8,38.72832714295484,81.04,25.62,log,linear,0.29
Robust,data_train_enc_0.25_4,500,1,100.0,3600,2,297.36154597867244,0.0,1.903700590133667,0.5246451196991215,90.2,34.8,110.93848330628616,62.73,40.11,log,lasso,0.26
Robust,data_train_enc_0.9_5,500,2,100.0,3600,2,324.13628702175413,0.0,50.61371469497681,8.300597512226368,63.4,53.400000000000006,103.37608279412188,69.06,53.37,log,lasso,0.2
Robust,data_train_enc_0.75_4,500,1,100.0,3600,2,299.5719820991088,0.0,1.7425477504730225,1.2671902492705045,86.2,54.6,171.4960881571544,52.8,56.3,log,linear,0.14
Robust,data_train_enc_0.25_2,500,1,100.0,3600,2,238.3037071280648,0.0,2.6642661094665527,1.948859407221686,79.80000000000001,31.2,33.25745437557232,81.92,29.880000000000003,tree,lasso,0.34
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,269.34670658347864,0.0,2.8675031661987305,16.602413027977672,45.6,51.6,136.36714109464003,62.8,50.45,log,lasso,0.18
Robust,data_train_enc_0.25_4,500,1,100.0,3600,2,297.36154597867244,0.0,2.8153443336486816,0.5246451196991215,90.2,34.8,110.93848330628616,62.73,40.11,log,lasso,0.32
Robust,data_train_enc_0.9_3,500,2,100.0,3600,2,259.5363382948361,0.0,64.0596399307251,5.485405096721972,77.4,54.400000000000006,137.20363305936317,61.42,56.75,tree,lasso,0.2
Robust,data_train_enc_0.75_3,500,1,100.0,3600,2,258.87942039370114,0.0,2.240630865097046,4.688848731973859,79.4,49.2,222.40112135659427,50.370000000000005,49.89,log,lasso,0.17
Robust,data_train_enc_0.75_4,500,1,100.0,3600,2,300.1583075822667,0.0,0.6479394435882568,0.5246451196991215,90.2,58.6,110.93848330628616,62.73,61.39,log,linear,0.28
Robust,data_train_enc_0.9_4,500,1,100.0,3600,2,300.0987892292761,0.0,0.735682487487793,0.5246451196991215,90.2,68.4,110.93848330628616,62.73,67.58999999999999,log,linear,0.32
Robust,data_train_enc_0.25_2,500,1,100.0,3600,2,224.6678309330666,0.0,2.6454079151153564,10.4758524714106,51.8,42.4,171.07608036179815,53.010000000000005,44.38,tree,lasso,0.08
Robust,data_train_enc_0.9_4,500,1,100.0,3600,2,300.0987892292761,0.0,0.6731588840484619,0.5246451196991215,90.2,68.4,110.93848330628616,62.73,67.58999999999999,log,linear,0.26
Robust,data_train_enc_0.25_3,500,1,100.0,3600,2,259.4905317388585,0.0,0.6518633365631104,1.11463943412055,89.60000000000001,42.4,93.41694843558189,69.02000000000001,39.94,log,linear,0.3
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,270.8723117154863,0.0,4.381717681884766,13.512826768582066,53.2,50.4,131.23664518805498,63.55,50.82,log,lasso,0.24
Robust,data_train_enc_0.9_1,500,1,100.0,3600,2,261.5964525873094,0.0,2.569390296936035,20.07782857422431,38.8,46.6,148.73742810048944,60.92999999999999,50.72,log,linear,0.06
Robust,data_train_enc_0.5_2,500,1,100.0,3600,2,227.9687087555612,0.0,1.7175581455230713,10.4758524714106,51.8,45.0,171.07608036179815,53.010000000000005,50.2,log,linear,0.14
Robust,data_train_enc_0.75_3,500,1,100.0,3600,2,259.2663629448889,0.0,0.645726203918457,1.11463943412055,89.60000000000001,59.4,93.41694843558189,69.02000000000001,59.66,log,linear,1.0
Robust,data_train_enc_0.1_2,500,1,100.0,3600,2,231.7259718429573,0.0,7.107950210571289,1.948859407221686,79.80000000000001,18.8,33.25745437557232,81.92,18.05,tree,lasso,0.32
Robust,data_train_enc_0.1_2,500,1,100.0,3600,2,228.79631527937747,0.0,2.1156938076019287,1.948859407221686,79.80000000000001,18.8,33.25745437557232,81.92,18.05,tree,lasso,0.26
Robust,data_train_enc_0.25_4,500,2,100.0,3600,2,300.36890765893344,0.0,13.370018720626833,0.5435978813790916,90.0,32.2,93.3832847829826,65.48,38.76,log,linear,1.0
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,261.0438509975309,0.0,1.245422601699829,18.33084780203604,39.4,60.0,105.4752030229674,66.02,56.02,log,linear,0.08
Robust,data_train_enc_0.9_1,500,1,100.0,3600,2,264.14109296859976,0.0,2.1229052543640137,20.07782857422431,38.8,46.6,148.73742810048944,60.92999999999999,50.72,log,linear,0.12
Robust,data_train_enc_0.5_2,500,1,100.0,3600,2,232.9573710413595,0.0,2.4832167625427246,4.147362670960024,70.19999999999999,50.6,63.74597884426457,73.06,50.34,log,linear,0.28
Robust,data_train_enc_0.75_1,500,1,100.0,3600,2,271.43003088160543,0.0,5.01167893409729,9.912030792665206,57.6,70.19999999999999,38.72832714295484,81.04,65.7,log,linear,0.34
Robust,data_train_enc_0.1_3,500,1,100.0,3600,2,256.6764146099798,0.0,3.9021999835968018,1.515319924254638,88.8,43.8,145.29074060878332,59.92,42.24,tree,lasso,0.07
Robust,data_train_enc_0.5_3,500,1,100.0,3600,2,259.449752278671,0.0,0.8024003505706787,1.11463943412055,89.60000000000001,51.2,93.41694843558189,69.02000000000001,49.65,log,linear,0.21
Robust,data_train_enc_0.5_5,500,1,100.0,3600,2,285.2482242324817,0.0,3.713209390640259,3.446662324398289,75.4,47.2,33.68478658989411,82.75,50.31,log,lasso,0.22
