"V1.1","V1.2","V1.3","V1.4","V2.1","V3.1","V3.2","V3.3","V3.4","V4.1","V5.1","V5.2","V5.3","V5.4","V6.1","V7.1","V7.2","V7.3","V7.4","V8.1","V9.1","V9.2","V9.3","V9.4","V10.1","V11.1","V11.2","V11.3","V11.4","V12.1","V13.1","V13.2","V13.3","V13.4","V14.1","V15.1","V15.2","V15.3","V15.4","V16.1","V17.1","V17.2","V17.3","V17.4","V18.1","V19.1","V19.2","V19.3","V19.4","V20.1","y0","y1","t.1","y","prop_score_t"
"0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"1",0.534157960612621,0.424375468093007,1,0.462145132378815,0.78968433580797
"0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"1",0.691542544407393,0.5494136802764,1,0.57204578956269,0.967836448606669
"0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"1",0.482754382771056,0.383536579568065,1,0.601356583609534,0.63244712929281
"0",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"1",0.331159048026,0.263097784516942,0,0.293763072599589,0.796642156121912
"0",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0",0.479726308354342,0.381130848318567,0,0.396136676866449,0.419378498582901
"0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"1",0.556253343386043,0.669079828906483,1,0.598559059898679,0.963541628292634
"0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1",0.511502110461376,0.406375947872523,1,0.312476824923511,0.812516915397632
"0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"0",0.528294317152072,0.646867064667495,1,0.517351237638546,0.83952869224131
"1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"1",0.494225177200507,0.392649845894403,0,0.611853854128155,0.356229123881175
"0",0,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1",0.415389541400423,0.33001685656911,1,0.272293894363539,0.473178410658956
"1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1",0.559485205636224,0.444497346366749,1,0.459051654887596,0.915134258624855
"0",0,0,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"0","1",1,1,1,"1",0.264994241845142,0.210531460199541,0,0.247724038345926,0.969650136381772
"0",0,0,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"0","1",1,1,1,"1",0.365603044510438,0.517612817660193,0,0.399240680291997,0.463559588007079
"0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"1",0.371867402938504,0.295439579351333,1,0.212833943305641,0.15167263029609
"0",0,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",1,1,1,"0",0.597650048546934,0.474818382968644,1,0.550691872010058,0.71099859977689
"0",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"1","0",0,1,1,"1",0.302836744235331,0.240596405121879,1,0.220840046062026,0.10583164291958
"0",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1",0.361582198358406,0.287268235235997,0,0.541485666880166,0.87435382461394
"0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"0",0.526208407072985,0.418059741747481,1,0.446948371726489,0.829047414920866
"0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",1,1,1,"0",0.569256333782068,0.679410387547962,1,0.939463897745116,0.927806420024234
"1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"0",0.544676159338017,0.432731920372527,1,0.480342630758149,0.819771869402203
"0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0",0.702580546240123,0.558183103443292,1,0.586848307584698,0.981679478764052
"0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1",0.300107253406917,0.465578009500073,0,0.240125892358097,0.726724924713614
"0",0,0,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"1",0.515559174596614,0.636749304600782,1,0.659257908618337,0.86800719280127
"0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0",0.539196672748449,0.428378601957708,1,0.456465926426564,0.772188472990465
"1",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"1",0.456914254260815,0.363007227876778,0,0.371856032721531,0.499528862825351
"0",0,0,1,"1","1",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"1",0.213928028121162,0.397110717486695,0,0.346107983141806,0.951670389722876
"1",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",0,1,1,"0",0.491419717720582,0.390420976781148,0,0.516367690229442,0.369405429324587
"1",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1",0.320452263917544,0.254591505751413,0,0.328490737855131,0.895793826762915
"0",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1",0.411573802958356,0.326985345467758,0,0.395150290946355,0.742365164093815
"0",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1",0.38369475614045,0.304836122923613,0,0.401551454089455,0.827935029137195
"0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",0,1,1,"0",0.564111599314707,0.44817290327624,1,0.528594269324099,0.706963885502714
"0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"1",0.325343587078187,0.485627660922312,0,0.39612821693194,0.753632002514013
"0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","0",1,1,1,"1",0.450787599618075,0.358139750232384,0,0.326142733776441,0.714986079936144
"0",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"0",0.549603484379054,0.436646559907878,0,0.652711993105163,0.302832925618365
"1",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0",0.641947096284337,0.510011306700678,1,0.518954016535362,0.890440630745223
"0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"0",0.7416553500518,0.589227081781095,1,0.480100605667984,0.977651720852281
"0",0,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"1",0.608724700704803,0.483616923924717,1,0.55682095178046,0.94206016890293
"0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1",0.391616458625655,0.311129722285863,0,0.534644430047522,0.774270023217722
"0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0",0.493476908350116,0.392055364547949,1,0.374960965132688,0.667869778081542
"0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"0",0.608276798460612,0.48326107651898,1,0.428013468852137,0.83726708265332
"0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"0",0.380851821590896,0.529727599032998,0,0.332903791410285,0.581007614532778
"0",0,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0",0.483187662478465,0.383880809725069,0,0.511196773041612,0.682297395376777
"0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1",0.738017064697905,0.586336552829051,1,0.63062815354553,0.990153528575582
"0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1",0.631945961221499,0.502065648886488,1,0.522295393204851,0.952653430131693
"0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1",0.276629601166758,0.446925587569086,0,0.188429382306387,0.754006123028823
"0",0,0,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0",0.532086310330814,0.649879710736438,1,0.59547622957903,0.912952433491904
"0",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"0",0.445506032477468,0.353943673991211,0,0.566021671220013,0.684723993537014
"0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"0",0.470465036931478,0.600923112367412,1,0.489646782797995,0.627391760627486
"0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"0",0.506522231019467,0.402419555147825,0,0.517036611580307,0.697854285835509
"1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,1,1,"1",0.592965598388,0.471096701601814,1,0.560889748038534,0.961094485974463
"1",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"0",0.445484005198873,0.353926173855757,0,0.536072859170715,0.424465432907974
"0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1",0.296509557467621,0.462719727847688,0,0.384715537508838,0.82666419995686
"0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0",0.564827644799231,0.448741783944651,0,0.679489030853901,0.120949627368847
"0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"1",0.278870519976383,0.448705942892636,0,0.172058804845049,0.860844037613108
"1",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"1",0.374961117317239,0.297897459949266,0,0.214016300887239,0.819781706735838
"1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"0",0.410224591766502,0.325913430091934,0,0.190324221224743,0.76216113152415
"0",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",0,0,1,"1",0.270927256739028,0.215245095787612,0,0.343216692782795,0.972417638588201
"1",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"1",0.26079371981073,0.207194247921464,1,0.229181846436574,0.0332437679438817
"0",0,0,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"0",0.731243301667048,0.580954963357514,1,0.658286179080188,0.980455485388461
"0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","1",1,1,1,"0",0.660864769973286,0.525040936920494,1,0.503093812449421,0.983903936837904
"1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",1,1,1,"0",0.685784868531731,0.544839347260639,1,0.340479784899544,0.965445206076539
"0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"1",0.409693751056031,0.552641808349348,0,0.407540510568706,0.302470504354729
"1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"1",0.46635333969674,0.370506350974459,1,0.429869164509465,0.762420054805302
"0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"1",0.527564566586559,0.419137177395397,1,0.400405671299678,0.825030169438292
"0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"1",0.70858368032861,0.562952447020808,1,0.49888090481523,0.98690587435988
"0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"0",0.523775389896096,0.416126768957678,1,0.400980602168585,0.695355976557262
"0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1",0.42159771290791,0.562099215625014,0,0.394138434596724,0.277742943968217
"0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1",0.472373083753031,0.602439009017368,1,0.702491370924701,0.897779545039285
"1",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0",0.49044547527899,0.389646964929462,0,0.581674011349814,0.541059661650945
"0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"0",0.667491337938705,0.530305583503593,1,0.625971017695108,0.831532908086483
"1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"1",0.574170540730729,0.456164486827758,1,0.438038808618043,0.869113811386782
"0",0,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"0",0.488310074188254,0.3879504408593,1,0.360194215544358,0.493743206448893
"1",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0",0.381261434557569,0.302902908290677,1,0.399009992582454,0.275521274769067
"0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"0",0.630879265026076,0.501218184782936,1,0.385496921689298,0.896937546579811
"0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",0,0,1,"1",0.347836263818855,0.503497543848961,0,0.398890097639273,0.74226769006169
"0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1",0.485780901106568,0.385941074549009,1,0.396607639170216,0.632300340449533
"1",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"0",0.575051951847794,0.456864746456872,1,0.593956006525512,0.921608640809371
"1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0",0.444659927857367,0.353271464512578,1,0.377752320881378,0.31116708154762
"0",0,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1",0.625329889269355,0.496809341129869,1,0.477698024023689,0.893915844001976
"0",0,0,1,"1","0",0,0,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"1",0.592607994885395,0.470812594343288,1,0.439786769576009,0.892470716849415
"0",0,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"1",0.39178724033377,0.311265404186475,0,0.448233919065453,0.825349901237185
"1",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"0",0.568913871744978,0.45198819156319,1,0.421558759419098,0.836256978388142
"1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","1",1,1,1,"0",0.39856951699502,0.316653757529657,0,0.226281234200479,0.62090749314663
"0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1",0.661445489702448,0.75265242282895,1,0.746534387529604,0.995023459946494
"0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1",0.400411219380066,0.545267063394583,0,0.426033907646683,0.386803172532886
"0",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1",0.299760586892876,0.238152473160938,0,0.0697324692429999,0.940715768862598
"1",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","1",1,1,1,"0",0.532494437932624,0.423053839907971,1,0.511229511361987,0.848656116489944
"0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"1",0.54188552361853,0.43051482837529,1,0.30234726347648,0.80436988458209
"0",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"0",0.393085927829637,0.312297179718442,0,0.30233490570427,0.737457925655621
"0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0",0.613611780353058,0.487499589477352,1,0.347507645741096,0.890667168832374
"1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"0",0.616399769335741,0.489714578706769,1,0.365000121918813,0.942815149631928
"0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"0",0.498988994732608,0.396434582702924,1,0.238516973771655,0.581358825042826
"0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"0",0.56979347094046,0.45268701166481,1,0.252416314517125,0.852332162166875
"0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0",0.431619202515746,0.342910926377425,1,0.300669462701559,0.59407173457482
