"V1.1","V1.2","V1.3","V1.4","V2.1","V3.1","V3.2","V3.3","V3.4","V4.1","V5.1","V5.2","V5.3","V5.4","V6.1","V7.1","V7.2","V7.3","V7.4","V8.1","V9.1","V9.2","V9.3","V9.4","V10.1","V11.1","V11.2","V11.3","V11.4","V12.1","V13.1","V13.2","V13.3","V13.4","V14.1","V15.1","V15.2","V15.3","V15.4","V16.1","V17.1","V17.2","V17.3","V17.4","V18.1","V19.1","V19.2","V19.3","V19.4","V20.1","y0","y1","t.1","y","prop_score_t"
"0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"1","1",1,1,1,"0",0.59791527447661,0.464911161311513,1,0.370573993392837,0.869430720104231
"0",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0",0.508171982248382,0.39513094329272,1,0.31239016087929,0.579172868115566
"0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"1",0.63301596782611,0.71465025252935,1,0.808283666811271,0.964726227159487
"0",0,0,1,"1","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"1",0.717986631034227,0.558273074278722,1,0.74723796865864,0.945362293200713
"0",0,0,1,"1","0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1",0.543801376229859,0.645281127578909,1,0.590889323804739,0.875663418323382
"1",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0",0.584299249911231,0.454323972685704,1,0.374322336898077,0.958437187279831
"0",0,1,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"0",0.903898198279458,0.702829278675546,1,0.526487250270219,0.998741703732577
"0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"1",0.480563252718407,0.373663676848739,1,0.490951120939715,0.406062817637893
"1",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"1",0.333435014036718,0.259263588362795,0,0.182218400555904,0.758205057846673
"0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0",0.61498608565827,0.47818463163378,1,0.441129017631078,0.85852037466715
"0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"1",0.22825736280302,0.399928750763344,0,0.17526241131872,0.982605275957674
"0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"1",0.668409537483781,0.742170649272704,1,0.646692361298104,0.982642721479622
"0",0,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"0",0.355815098603476,0.2766653032049,0,0.192011085562085,0.908293521144511
"0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"0",0.624549698159019,0.485620852757163,1,0.4831834697054,0.937490894136807
"0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"0",0.666522433431613,0.518256903267971,1,0.615694308404758,0.879371288033065
"1",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"0",0.440292687117492,0.342351154457365,0,0.614969662884269,0.399773316997086
"0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0",0.658692502817831,0.512168712699786,1,0.462406786755068,0.914848416377157
"1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"0",0.556783996467066,0.432929388906748,1,0.493897370785915,0.798874439024816
"0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"0",0.643546448336859,0.500391843837889,1,0.568108893766229,0.889004110317642
"1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"1",0.367825901413737,0.286004345910725,0,0.262024843873704,0.854709840602379
"0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0",0.529586654526075,0.411781998354732,1,0.529558219205426,0.831882035397737
"0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0",0.551481266379591,0.42880623215139,1,0.421185492219657,0.75654781439934
"0",0,0,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1",0.573243243146152,0.668173756557512,1,0.560700627274466,0.973719706337203
"0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",0,0,1,"1",0.523741413861013,0.407237010558396,1,0.424497074889637,0.392851350260437
"1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"1",0.383418262933616,0.298128242407836,0,0.3436903314175,0.805559251217811
"0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0",0.599607548581667,0.46622699509771,1,0.499293504710165,0.778078108587167
"0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"1",0.476592068113233,0.370575868048085,1,0.218626710577221,0.401170593636023
"0",0,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"0",0.634963542201607,0.49371817445846,1,0.468332257169328,0.858379275669783
"1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0",0.488348334690528,0.379716995195108,0,0.444976647760765,0.370066113247038
"0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"0",0.637032013813707,0.495326521962482,1,0.416870228160535,0.884853614157658
"0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"0",0.648518810260176,0.504258121644982,1,0.576419942841327,0.845556112789803
"0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"1",0.611975329711578,0.475843607573427,1,0.395854008676977,0.881416536907291
"1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"1",0.64903768076927,0.504661571266108,1,0.479372743328139,0.96029053816108
"0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1",0.466306121224829,0.362577993236704,0,0.36614199893621,0.783830765945723
"0",0,0,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"1",0.65591066969842,0.510005688402987,1,0.526592736488618,0.911047933674905
"0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"0",0.432287647910675,0.558573229072,0,0.482970078306582,0.253985202940107
"0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"1",0.583573464430013,0.453759635587556,0,0.730893579095193,0.221940793533797
"0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1",0.550033717057031,0.650127106491534,1,0.695921275222197,0.833686173701934
"0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1",0.615673344394271,0.478719012123315,1,0.471393666004868,0.785603813736661
"0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"0",0.555395423877291,0.654296120816516,1,0.510124798078475,0.880255362652483
"1",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","1",1,1,1,"1",0.363669933454296,0.282772858151714,1,0.239905011956192,0.206623153405796
"0",0,0,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"0",0.703783049651081,0.769675450242644,1,0.937266530485742,0.982814472592873
"1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"1",0.530884536843688,0.412791171395269,0,0.615742057649878,0.313213151597499
"0",0,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0",0.48337941839774,0.375853396550364,1,0.441427698019364,0.534923884943823
"0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1",0.478133936798698,0.371774753562052,1,0.427389071453594,0.280039536902529
"0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1",0.595851293487652,0.463306305507584,1,0.504458706334333,0.850080976661455
"1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"0","1",1,1,1,"0",0.405810590750323,0.315539477032752,0,0.397238184821147,0.684373762511894
"0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"0",0.462286165738352,0.581898683958727,0,0.383391937291906,0.377424781900184
"0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,0,1,"0",0.814575908313577,0.6333764124724,1,0.755081976655673,0.996669166160437
"0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1",0.413806398266131,0.321756645779698,0,0.317318318917189,0.662430272800246
"0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1",0.492074848002751,0.605060980452331,0,0.663346027641874,0.367291119664618
"0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"1",0.489288728388178,0.60289462317588,0,0.594996055585819,0.427312520479536
"0",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"0",0.450276991226679,0.350114485846336,1,0.337767708900434,0.413270725009847
"0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"1",0.409285662730649,0.318241531686613,0,0.431497826829815,0.960579451624439
"0",0,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"1",0.524901117901966,0.408138742585445,1,0.347070907859837,0.548313220402923
"0",0,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"0",0.338777400916879,0.263417580399217,0,0.171361959579562,0.928858693280256
"0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1",0.762647879800886,0.592999588077697,1,0.667730276514642,0.985887924373898
"1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,0,1,"0",0.549765952825786,0.427472483959372,1,0.341399436300351,0.911695518719398
"0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1",0.602772729670657,0.468688092980067,1,0.606929088436135,0.742621706488989
"0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",1,1,1,"1",0.574490304134355,0.446696991795542,0,0.498809453095299,0.16022431716463
"0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"1",0.624236748405773,0.485377517556634,1,0.453294870633567,0.865924421633674
"1",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",1,1,1,"0",0.367784364205046,0.285972048505466,0,0.320319771580761,0.574884032599133
"0",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0",0.413652709029898,0.321637144164087,0,0.592983070163389,0.473310041080408
"1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"1",0.34101405364322,0.265156697730454,0,0.390621707731828,0.770171582119204
"1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0",0.510330152470326,0.396809036271814,1,0.432058472181939,0.62276182006669
"0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1",0.560147245629174,0.435544495328145,1,0.412735988189206,0.616453070792693
"0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"0",0.554209579423173,0.653374063217668,0,0.623798774292624,0.189640221194858
"0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"0",0.461119555255127,0.580991581802776,1,0.565265369955805,0.751622996171108
"0",0,1,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"0","1",1,1,1,"0",0.50286700115739,0.391006036261523,1,0.383887492523324,0.422463433905836
"0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0",0.282194755523149,0.219421541992097,1,0.207182325653488,0.0206661240878961
"1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"0",0.556585565216436,0.432775097977733,1,0.273868844838035,0.723264789600341
"1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",1,1,1,"1",0.275303693982639,0.214063372431582,0,0.25134781082751,0.966301118296451
"0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0",0.53382481993866,0.415077399037579,1,0.619477120869781,0.489571911335689
"1",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",0,1,1,"0",0.439755447740473,0.34193342205725,1,0.304723604429467,0.517626129066623
"0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",1,1,1,"0",0.493908721676768,0.606486915490088,0,0.510344174721926,0.247990338530445
"0",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"0",0.316273440376663,0.245919545350658,0,0.41349530820895,0.908826228573239
"0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1",0.616805875287595,0.702046037068147,1,0.837359044649316,0.964639091375389
"1",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"1",0.358093183515416,0.278436636280315,1,0.45997302217968,0.161829325506871
"0",0,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1",0.513191164195943,0.399033626177209,0,0.368245966199946,0.73684936377995
"0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1",0.701666466362896,0.545583271836754,1,0.556627488195965,0.983474481517876
"1",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"0",0.631487416645938,0.49101530059332,1,0.521354321223394,0.953060142638805
"0",0,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1",0.329035634581154,0.255842835123924,0,0.231646537957676,0.941810083762595
"1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",0,1,1,"1",0.461921045073252,0.359168361583032,0,0.524596334506561,0.452248167044173
"0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"1",0.348960687070393,0.271335630988812,0,0.335543963064272,0.888411076356225
"0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",1,1,1,"0",0.663696928915099,0.516059922120076,1,0.692607308973304,0.962632163651444
"0",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"1",0.687081271940279,0.53424250172027,1,0.571293109096663,0.988792588524518
"0",0,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"1",0.285491717526696,0.221985106596147,0,0.28222845384144,0.97318212408887
"1",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"0",0.521789831217519,0.405719550490201,1,0.655022461349631,0.878117182387429
"0",0,0,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,1,1,"0",0.559375787774983,0.434944645512954,1,0.521286910243252,0.701951576497437
"1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1",0.463874948883652,0.360687626482862,0,0.511997551744139,0.576496202866949
"0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"0",0.42687187862063,0.331915756784213,0,0.555718640528621,0.696171627899937
"0",0,0,1,"1","0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"0",0.546472415313388,0.647358003576631,1,0.572782558032822,0.877037242304869
"0",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0",0.577464394324681,0.449009506265823,0,0.691408302295018,0.0633124405232639
"0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"0",0.572959027535801,0.445506342196656,1,0.284365679476546,0.82473513784336
