V1,V2,V3,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,reg0,reg1
-1,1,-1,0.24883079735068803,0.338910658454046,1,0.75,0.338910658454046,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,1,0.6509420202159629,0.44145061423679205,1,0.25,0.44145061423679205,0.32665795474463105,0.233018867924528,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.0806159598423768,0.09814641832866801,0,0.75,0.0806159598423768,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
-1,1,-1,0.23549604208827302,0.33474287667554303,1,0.75,0.33474287667554303,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
1,1,1,0.928003141868231,0.9769732360723521,1,0.75,0.9769732360723521,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,1,0.824936920443898,0.6656775657535939,0,0.25,0.824936920443898,0.36487255042407296,0.24609178013111396,0.6458443453243243,0.6357000925476196
-1,1,-1,0.199685837465012,0.307796125633587,0,0.25,0.199685837465012,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
1,1,1,0.897895104638815,0.958447016178537,1,0.75,0.958447016178537,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.0854681157425204,0.0598905425620397,0,0.75,0.0854681157425204,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
-1,-1,1,0.646421022952579,0.400151657773978,0,0.75,0.646421022952579,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
1,-1,-1,0.25367603315423704,0.332110754849146,1,0.75,0.332110754849146,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
-1,-1,1,0.668726007251749,0.39688310740728006,0,0.75,0.668726007251749,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
1,-1,1,0.78057194723275,0.697370827271887,1,0.75,0.697370827271887,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
1,1,-1,0.38272800995652706,0.554117231681037,1,0.75,0.554117231681037,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
1,-1,-1,0.278644921159013,0.297614134960256,1,0.75,0.297614134960256,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
-1,1,-1,0.210177407642081,0.323326942504271,1,0.75,0.323326942504271,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
1,1,1,0.8572916391644978,0.936063232668525,1,0.75,0.936063232668525,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.10397682257404302,0.0913094797667699,0,0.75,0.10397682257404302,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,-1,1,0.777561882349839,0.697788912701889,0,0.25,0.777561882349839,0.368365627342215,0.24242424242424201,0.6458443453243243,0.6357000925476196
-1,-1,1,0.6216661609831751,0.39599579044595895,0,0.75,0.6216661609831751,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
1,-1,1,0.7974952267034391,0.652512758471886,1,0.75,0.652512758471886,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
-1,1,-1,0.2561913085641,0.308655206978981,1,0.75,0.308655206978981,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
1,1,1,0.9047374179461249,0.9496775115104291,1,0.75,0.9496775115104291,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
1,-1,1,0.777772234571625,0.6907188222999979,1,0.75,0.6907188222999979,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
1,1,-1,0.389165193251056,0.583333004957019,1,0.75,0.583333004957019,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,1,0.662075484285283,0.435083529654681,0,0.75,0.662075484285283,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
-1,-1,1,0.6687241923101139,0.443233382814166,1,0.25,0.443233382814166,0.32665795474463105,0.233018867924528,0.6458443453243243,0.6357000925476196
-1,1,-1,0.254113761490747,0.29341648180589097,0,0.25,0.254113761490747,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,1,1,0.7830823707829692,0.684728820901231,1,0.75,0.684728820901231,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
1,1,1,0.958986920313641,0.965958903926667,1,0.75,0.965958903926667,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,1,0.801387591310238,0.699690139660537,1,0.75,0.699690139660537,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,-1,0.294640641076387,0.328695003661984,0,0.25,0.294640641076387,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.0220133282669366,0.0612844284962926,0,0.75,0.0220133282669366,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
-1,-1,1,0.6282197357992321,0.41073645927231395,0,0.75,0.6282197357992321,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
-1,-1,1,0.6728411225658871,0.40572071779749297,1,0.25,0.40572071779749297,0.32665795474463105,0.233018867924528,0.6458443453243243,0.6357000925476196
-1,1,1,0.858000150350662,0.700108143880877,1,0.75,0.700108143880877,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
1,-1,-1,0.233150454407757,0.312135441040183,1,0.75,0.312135441040183,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
1,1,-1,0.409674733026576,0.600209385119209,1,0.75,0.600209385119209,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,1,1,0.778149516073428,0.6575153762730771,0,0.25,0.778149516073428,0.36487255042407296,0.24609178013111396,0.6458443453243243,0.6357000925476196
-1,1,-1,0.23360649529051503,0.31474779794457,1,0.75,0.31474779794457,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,1,0.674874776151066,0.40424664320544706,0,0.75,0.674874776151066,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
1,-1,1,0.726789989656462,0.688857774715004,1,0.75,0.688857774715004,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
-1,1,1,0.749325666038713,0.6808779793307121,1,0.75,0.6808779793307121,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
1,1,-1,0.363154022686442,0.601021290383112,1,0.75,0.601021290383112,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
1,1,1,0.9174590153127141,0.9596492985729691,1,0.75,0.9596492985729691,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,-1,0.24843860102989104,0.330717186106408,1,0.75,0.330717186106408,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.0748143113078302,0.0595910921119149,1,0.25,0.0595910921119149,0.346871187340915,0.233018867924528,0.28114278996881104,0.46984460180285714
1,1,1,0.85679652519899,0.955837399327955,1,0.75,0.955837399327955,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.0890856815943585,0.0445277402280551,1,0.25,0.0445277402280551,0.346871187340915,0.233018867924528,0.28114278996881104,0.46984460180285714
1,1,1,0.8691793390603371,0.9750648240126241,1,0.75,0.9750648240126241,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.14494756265131,0.0295742663591214,0,0.75,0.14494756265131,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,-1,1,0.7791563322217192,0.7050428494622779,0,0.25,0.7791563322217192,0.368365627342215,0.24242424242424201,0.6458443453243243,0.6357000925476196
1,-1,-1,0.249536513618152,0.31199345042743,1,0.75,0.31199345042743,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
1,-1,1,0.82684690317826,0.6942530129855939,1,0.75,0.6942530129855939,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.109982418069669,0.0408768356753721,0,0.75,0.109982418069669,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
-1,-1,1,0.660207481512453,0.41243598094605394,0,0.75,0.660207481512453,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
-1,1,1,0.7950029203480842,0.66764745511362,1,0.75,0.66764745511362,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,-1,0.252357489758625,0.30594027171455296,0,0.25,0.252357489758625,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.130286351445645,0.0476305782546535,1,0.25,0.0476305782546535,0.346871187340915,0.233018867924528,0.28114278996881104,0.46984460180285714
-1,1,-1,0.199859055190547,0.32913059188224,1,0.75,0.32913059188224,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,1,1,0.780768310524328,0.6735235849239161,1,0.75,0.6735235849239161,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
1,-1,1,0.8293264855967958,0.6761664586175279,1,0.75,0.6761664586175279,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
-1,1,1,0.790674633126325,0.6601049056277061,1,0.75,0.6601049056277061,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
1,-1,1,0.750451586261657,0.641069161574378,1,0.75,0.641069161574378,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
-1,1,-1,0.19516400431878303,0.36031620089099,1,0.75,0.36031620089099,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
1,1,1,0.943424031168931,0.9366070832356271,0,0.25,0.943424031168931,0.139812024569149,0.24609178013111396,0.6458443453243243,0.6357000925476196
-1,-1,1,0.699182157632081,0.431066785120035,1,0.25,0.431066785120035,0.32665795474463105,0.233018867924528,0.6458443453243243,0.6357000925476196
1,-1,1,0.8479700935560269,0.668747885443139,0,0.25,0.8479700935560269,0.368365627342215,0.24242424242424201,0.6458443453243243,0.6357000925476196
-1,-1,1,0.643164522769902,0.421842614549269,0,0.75,0.643164522769902,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
1,1,1,0.9528837370437659,0.9183343998213729,1,0.75,0.9183343998213729,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
1,1,-1,0.40252070318630395,0.601121375810449,1,0.75,0.601121375810449,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,1,-1,0.22846670730480897,0.30839288444372,1,0.75,0.30839288444372,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,1,1,0.7706344404807081,0.6728371400342779,1,0.75,0.6728371400342779,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
1,-1,-1,0.259433280030284,0.323568692496432,1,0.75,0.323568692496432,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
-1,-1,1,0.628998313294157,0.40400326958290206,0,0.75,0.628998313294157,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
1,-1,1,0.816992046969594,0.653456910396695,1,0.75,0.653456910396695,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
1,-1,1,0.752340814604105,0.726039204778287,1,0.75,0.726039204778287,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
-1,1,-1,0.22590520622760699,0.306840630006459,1,0.75,0.306840630006459,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.10212601836739699,0.055933612060009,0,0.75,0.10212601836739699,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
-1,1,-1,0.1946449049208,0.339378668153482,0,0.25,0.1946449049208,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,1,-1,0.269636686133924,0.307232189904015,0,0.25,0.269636686133924,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.0973940430031101,0.0575809862726692,0,0.75,0.0973940430031101,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.161554503902687,0.0626690522060324,0,0.75,0.161554503902687,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,-1,1,0.8074079835081871,0.665297879665764,1,0.75,0.665297879665764,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
-1,1,-1,0.236183848866223,0.274017248125405,1,0.75,0.274017248125405,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.0988115845761284,0.056881142079145,0,0.75,0.0988115845761284,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,1,1,0.9540782244545749,0.9566584244034209,1,0.75,0.9566584244034209,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,-1,0.21531594562480397,0.30036801163216303,1,0.75,0.30036801163216303,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,1,1,0.767994514659514,0.689212709755972,0,0.25,0.767994514659514,0.36487255042407296,0.24609178013111396,0.6458443453243243,0.6357000925476196
1,-1,1,0.7807072901144742,0.669593073756074,1,0.75,0.669593073756074,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
1,1,1,0.928174293338707,0.95665419123567,1,0.75,0.95665419123567,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,1,0.686595633367219,0.44546843746295295,0,0.75,0.686595633367219,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
1,-1,-1,0.237307475795961,0.322896476683124,1,0.75,0.322896476683124,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
-1,1,1,0.7601278318417,0.692338863428143,0,0.25,0.7601278318417,0.36487255042407296,0.24609178013111396,0.6458443453243243,0.6357000925476196
1,1,-1,0.4017762835369989,0.5704441045431109,1,0.75,0.5704441045431109,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
1,1,-1,0.36683282793808797,0.608710864993617,1,0.75,0.608710864993617,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
1,1,1,0.9267581541910171,0.92825293272544,0,0.25,0.9267581541910171,0.139812024569149,0.24609178013111396,0.6458443453243243,0.6357000925476196
-1,1,-1,0.182061942657401,0.34597655101732694,1,0.75,0.34597655101732694,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,1,0.714774929055463,0.432884159170803,0,0.75,0.714774929055463,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
-1,1,-1,0.244936227295422,0.323056329638978,0,0.25,0.244936227295422,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
1,1,1,0.8874630790528192,0.9461315698299829,0,0.25,0.8874630790528192,0.139812024569149,0.24609178013111396,0.6458443453243243,0.6357000925476196
1,-1,1,0.8029749510857791,0.69828902745064,1,0.75,0.69828902745064,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
1,1,1,0.9522887910176779,0.9352396355488729,1,0.75,0.9352396355488729,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
1,1,1,0.977765105927128,0.952843501900823,0,0.25,0.977765105927128,0.139812024569149,0.24609178013111396,0.6458443453243243,0.6357000925476196
1,-1,1,0.785912258952266,0.660460002865115,1,0.75,0.660460002865115,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
1,-1,-1,0.220569275777518,0.31333518565666696,0,0.25,0.220569275777518,0.347566398584859,0.24242424242424201,0.28114278996881104,0.46984460180285714
1,-1,-1,0.20856321095886698,0.324783312524021,1,0.75,0.324783312524021,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
-1,1,1,0.7885718760994609,0.6587588066248149,1,0.75,0.6587588066248149,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
1,-1,1,0.8079548104691608,0.655328564037463,1,0.75,0.655328564037463,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
-1,1,1,0.7824299527304991,0.674448269976283,0,0.25,0.7824299527304991,0.36487255042407296,0.24609178013111396,0.6458443453243243,0.6357000925476196
1,1,-1,0.3704381058912,0.5950406079192321,0,0.25,0.3704381058912,0.129276489219975,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,-1,1,0.6401973823272529,0.434980005695302,0,0.75,0.6401973823272529,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
-1,1,1,0.734597333602404,0.687391196988385,1,0.75,0.687391196988385,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.102872153703849,0.0300959486082482,0,0.75,0.102872153703849,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,1,1,0.9252903840707929,0.9970232485364979,1,0.75,0.9970232485364979,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
1,1,-1,0.42265153216563595,0.6019405426185761,0,0.25,0.42265153216563595,0.129276489219975,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,1,-1,0.18629504744054,0.33768827707892607,0,0.25,0.18629504744054,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
1,-1,1,0.7811564696972841,0.6830559883024789,0,0.25,0.7811564696972841,0.368365627342215,0.24242424242424201,0.6458443453243243,0.6357000925476196
-1,1,-1,0.25800980864675305,0.35102757354582004,0,0.25,0.25800980864675305,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
1,1,-1,0.3803412817132071,0.61096118668557,1,0.75,0.61096118668557,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.102518334182357,0.0432723952408755,0,0.75,0.102518334182357,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,1,1,0.964579474707977,0.945717428695432,1,0.75,0.945717428695432,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
1,1,1,0.929143014209837,0.9342342593694879,1,0.75,0.9342342593694879,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,-1,0.233665779450101,0.318154426774805,0,0.25,0.233665779450101,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,1,1,0.7942716786417271,0.69007975813534,1,0.75,0.69007975813534,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,1,0.629646548472293,0.44598727720678394,0,0.75,0.629646548472293,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.0936604789137621,0.102233498455141,0,0.75,0.0936604789137621,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,-1,1,0.7632723833801041,0.6913254713289821,1,0.75,0.6913254713289821,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
1,1,1,0.900497861096499,0.955687656374074,0,0.25,0.900497861096499,0.139812024569149,0.24609178013111396,0.6458443453243243,0.6357000925476196
-1,1,1,0.7633959357092529,0.70911415265682,1,0.75,0.70911415265682,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.107072943616003,0.0392429789692582,0,0.75,0.107072943616003,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.10553522578142699,0.0608243450320268,1,0.25,0.0608243450320268,0.346871187340915,0.233018867924528,0.28114278996881104,0.46984460180285714
-1,1,-1,0.24288535383152102,0.30043907918879803,1,0.75,0.30043907918879803,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.100296070214859,0.0755525151745106,0,0.75,0.100296070214859,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,1,-1,0.37370087518434897,0.572774200238417,1,0.75,0.572774200238417,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,1,-1,0.23399357030767,0.34489923801354805,0,0.25,0.23399357030767,0.34416308624571196,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,1,1,0.796288357954359,0.664744940033937,1,0.75,0.664744940033937,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,1,0.670879296754004,0.38836110080938896,0,0.75,0.670879296754004,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
1,1,1,0.907244961290312,0.931398285274486,0,0.25,0.907244961290312,0.139812024569149,0.24609178013111396,0.6458443453243243,0.6357000925476196
-1,-1,1,0.667561519418103,0.402776469675324,1,0.25,0.402776469675324,0.32665795474463105,0.233018867924528,0.6458443453243243,0.6357000925476196
1,1,-1,0.39383775373189206,0.585251120173565,1,0.75,0.585251120173565,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.129265043007945,0.10089660023183802,1,0.25,0.10089660023183802,0.346871187340915,0.233018867924528,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.0541502541268531,0.0825950694276769,0,0.75,0.0541502541268531,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,1,-1,0.33187222760158,0.5803144078042379,0,0.25,0.33187222760158,0.129276489219975,0.24609178013111396,0.28114278996881104,0.46984460180285714
1,-1,1,0.772999237636629,0.6357000476232421,0,0.25,0.772999237636629,0.368365627342215,0.24242424242424201,0.6458443453243243,0.6357000925476196
1,-1,1,0.7874375407349581,0.6795009473044069,1,0.75,0.6795009473044069,0.631634372657785,0.7575757575757579,0.6458443453243243,0.6357000925476196
1,1,1,0.9202524691902191,0.9386255143205391,1,0.75,0.9386255143205391,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
1,1,1,0.898317466995903,0.9527205089409879,1,0.75,0.9527205089409879,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,-1,0.20040509988945998,0.305712229473829,1,0.75,0.305712229473829,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.14178916781643602,0.075354089704008,0,0.75,0.14178916781643602,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
-1,1,1,0.8063593120614929,0.671510389049907,1,0.75,0.671510389049907,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
1,1,1,0.8890098711316159,0.96530822095815,1,0.75,0.96530822095815,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
1,-1,-1,0.24305996470884397,0.341266447785403,1,0.75,0.341266447785403,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
-1,-1,1,0.651100614005828,0.38166806180033297,0,0.75,0.651100614005828,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
-1,1,-1,0.20003508468239697,0.34193617314673497,1,0.75,0.34193617314673497,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,1,0.6315938720639079,0.458767210259637,0,0.75,0.6315938720639079,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
1,1,-1,0.34946784728955393,0.580405732575871,1,0.75,0.580405732575871,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
1,-1,-1,0.195967458426488,0.332435251579557,0,0.25,0.195967458426488,0.347566398584859,0.24242424242424201,0.28114278996881104,0.46984460180285714
-1,1,-1,0.236678573132138,0.301029408674062,1,0.75,0.301029408674062,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,1,-1,0.266790665473333,0.329102700962117,1,0.75,0.329102700962117,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
1,1,-1,0.39793017522070506,0.617786203494135,0,0.25,0.39793017522070506,0.129276489219975,0.24609178013111396,0.28114278996881104,0.46984460180285714
-1,-1,1,0.6717028200447659,0.41390818751570896,1,0.25,0.41390818751570896,0.32665795474463105,0.233018867924528,0.6458443453243243,0.6357000925476196
1,1,1,0.944293921563902,0.9583278381819891,1,0.75,0.9583278381819891,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.135599907614025,0.0521681007301608,0,0.75,0.135599907614025,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
-1,1,1,0.8344902589162719,0.6757262438424612,1,0.75,0.6757262438424612,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
1,-1,-1,0.269932130117162,0.31121555644821397,1,0.75,0.31121555644821397,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
1,1,-1,0.38598087149716104,0.6088309323043261,1,0.75,0.6088309323043261,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,1,1,0.849507481408868,0.671519551639638,1,0.75,0.671519551639638,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,-1,0.233907558363404,0.355987683850909,1,0.75,0.355987683850909,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,1,0.682308785061987,0.38328213498349706,0,0.75,0.682308785061987,0.6733420452553689,0.766981132075472,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.149716421117311,0.0315096487886549,0,0.75,0.149716421117311,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,-1,1,0.7767807583881129,0.6406015074231639,0,0.25,0.7767807583881129,0.368365627342215,0.24242424242424201,0.6458443453243243,0.6357000925476196
1,1,-1,0.38776678787524604,0.606471636747312,1,0.75,0.606471636747312,0.870723510780025,0.753908219868886,0.28114278996881104,0.46984460180285714
1,-1,1,0.73434781057466,0.683752361705797,0,0.25,0.73434781057466,0.368365627342215,0.24242424242424201,0.6458443453243243,0.6357000925476196
1,1,1,0.946299351866836,0.9904080836346859,1,0.75,0.9904080836346859,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,-1,-1,0.0638868183085479,0.0316453242945652,1,0.25,0.0316453242945652,0.346871187340915,0.233018867924528,0.28114278996881104,0.46984460180285714
1,-1,-1,0.25755056781715097,0.338766006753005,1,0.75,0.338766006753005,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
1,-1,-1,0.232626928314756,0.319138002185726,1,0.75,0.319138002185726,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
1,1,1,0.935998418168167,0.9713210287892321,1,0.75,0.9713210287892321,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,-1,0.22835737931463604,0.304530341718259,1,0.75,0.304530341718259,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
1,-1,-1,0.259216080145707,0.30590971844519393,1,0.75,0.30590971844519393,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
-1,-1,-1,0.0710014093010026,0.0584769449750195,0,0.75,0.0710014093010026,0.653128812659085,0.766981132075472,0.28114278996881104,0.46984460180285714
1,1,1,0.894369999534843,0.9843418026871121,1,0.75,0.9843418026871121,0.860187975430851,0.753908219868886,0.6458443453243243,0.6357000925476196
1,-1,-1,0.24686421667094197,0.32776255535758503,1,0.75,0.32776255535758503,0.652433601415141,0.7575757575757579,0.28114278996881104,0.46984460180285714
-1,1,-1,0.264692434411112,0.321491319383308,1,0.75,0.321491319383308,0.655836913754288,0.753908219868886,0.28114278996881104,0.46984460180285714
-1,-1,1,0.610393514406942,0.39828184646986997,1,0.25,0.39828184646986997,0.32665795474463105,0.233018867924528,0.6458443453243243,0.6357000925476196
1,1,1,0.901761196132503,0.972817111433952,0,0.25,0.901761196132503,0.139812024569149,0.24609178013111396,0.6458443453243243,0.6357000925476196
-1,-1,1,0.663838562832402,0.42097788084140203,1,0.25,0.42097788084140203,0.32665795474463105,0.233018867924528,0.6458443453243243,0.6357000925476196
-1,1,1,0.80996991151609,0.696292295625316,1,0.75,0.696292295625316,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
-1,1,1,0.804484458222573,0.6841224696836309,1,0.75,0.6841224696836309,0.635127449575927,0.753908219868886,0.6458443453243243,0.6357000925476196
